"","DEG","up.results_OO_RC_padj.1","down.results_OO_RC_padj.1"
"349","Down",NA,"Cladocopium_Davies_comp114829_c0_seq1_Symbiont"
"350","Down",NA,"Cladocopium_Davies_comp114837_c0_seq1_Symbiont"
"351","Down",NA,"Cladocopium_Davies_comp114844_c0_seq1_Symbiont"
"352","Down",NA,"Cladocopium_Davies_comp114845_c0_seq1_Symbiont"
"353","Down",NA,"Cladocopium_Davies_comp114850_c0_seq1_Symbiont"
"354","Down",NA,"Cladocopium_Davies_comp114851_c0_seq2_Symbiont"
"355","Down",NA,"Cladocopium_Davies_comp114859_c0_seq1_Symbiont"
"356","Down",NA,"Cladocopium_Davies_comp114864_c0_seq1_Symbiont"
"357","Down",NA,"Cladocopium_Davies_comp114865_c0_seq1_Symbiont"
"358","Down",NA,"Cladocopium_Davies_comp114878_c0_seq1_Symbiont"
"359","Down",NA,"Cladocopium_Davies_comp114879_c0_seq1_Symbiont"
"360","Down",NA,"Cladocopium_Davies_comp114892_c0_seq1_Symbiont"
"361","Down",NA,"Cladocopium_Davies_comp114894_c0_seq1_Symbiont"
"362","Down",NA,"Cladocopium_Davies_comp114898_c0_seq1_Symbiont"
"363","Down",NA,"Cladocopium_Davies_comp114900_c0_seq1_Symbiont"
"364","Down",NA,"Cladocopium_Davies_comp114919_c0_seq1_Symbiont"
"365","Down",NA,"Cladocopium_Davies_comp114960_c0_seq1_Symbiont"
"366","Down",NA,"Cladocopium_Davies_comp114988_c0_seq1_Symbiont"
"367","Down",NA,"Cladocopium_Davies_comp114999_c0_seq1_Symbiont"
"368","Down",NA,"Cladocopium_Davies_comp115003_c0_seq1_Symbiont"
"369","Down",NA,"Cladocopium_Davies_comp115017_c0_seq1_Symbiont"
"370","Down",NA,"Cladocopium_Davies_comp115025_c0_seq1_Symbiont"
"371","Down",NA,"Cladocopium_Davies_comp115029_c0_seq1_Symbiont"
"372","Down",NA,"Cladocopium_Davies_comp115031_c0_seq1_Symbiont"
"373","Down",NA,"Cladocopium_Davies_comp115052_c0_seq1_Symbiont"
"374","Down",NA,"Cladocopium_Davies_comp115059_c0_seq1_Symbiont"
"375","Down",NA,"Cladocopium_Davies_comp115070_c0_seq1_Symbiont"
"376","Down",NA,"Cladocopium_Davies_comp115075_c0_seq1_Symbiont"
"377","Down",NA,"Cladocopium_Davies_comp115085_c0_seq1_Symbiont"
"378","Down",NA,"Cladocopium_Davies_comp115088_c0_seq1_Symbiont"
"379","Down",NA,"Cladocopium_Davies_comp115095_c0_seq1_Symbiont"
"380","Down",NA,"Cladocopium_Davies_comp115096_c0_seq1_Symbiont"
"381","Down",NA,"Cladocopium_Davies_comp115097_c0_seq1_Symbiont"
"382","Down",NA,"Cladocopium_Davies_comp115098_c0_seq1_Symbiont"
"383","Down",NA,"Cladocopium_Davies_comp115101_c0_seq1_Symbiont"
"384","Down",NA,"Cladocopium_Davies_comp115111_c0_seq1_Symbiont"
"385","Down",NA,"Cladocopium_Davies_comp115122_c0_seq2_Symbiont"
"386","Down",NA,"Cladocopium_Davies_comp115125_c0_seq1_Symbiont"
"387","Down",NA,"Cladocopium_Davies_comp115128_c0_seq2_Symbiont"
"388","Down",NA,"Cladocopium_Davies_comp115129_c0_seq1_Symbiont"
"389","Down",NA,"Cladocopium_Davies_comp115137_c0_seq1_Symbiont"
"390","Down",NA,"Cladocopium_Davies_comp115139_c0_seq1_Symbiont"
"391","Down",NA,"Cladocopium_Davies_comp115142_c0_seq1_Symbiont"
"392","Down",NA,"Cladocopium_Davies_comp115146_c0_seq1_Symbiont"
"393","Down",NA,"Cladocopium_Davies_comp115148_c0_seq1_Symbiont"
"394","Down",NA,"Cladocopium_Davies_comp115152_c0_seq1_Symbiont"
"395","Down",NA,"Cladocopium_Davies_comp115158_c0_seq1_Symbiont"
"396","Down",NA,"Cladocopium_Davies_comp115168_c0_seq2_Symbiont"
"397","Down",NA,"Cladocopium_Davies_comp115170_c0_seq1_Symbiont"
"398","Down",NA,"Cladocopium_Davies_comp115179_c0_seq1_Symbiont"
"399","Down",NA,"Cladocopium_Davies_comp115180_c0_seq1_Symbiont"
"400","Down",NA,"Cladocopium_Davies_comp115183_c0_seq2_Symbiont"
"401","Down",NA,"Cladocopium_Davies_comp115192_c0_seq1_Symbiont"
"402","Down",NA,"Cladocopium_Davies_comp115194_c0_seq1_Symbiont"
"403","Down",NA,"Cladocopium_Davies_comp115208_c0_seq1_Symbiont"
"404","Down",NA,"Cladocopium_Davies_comp115213_c0_seq1_Symbiont"
"405","Down",NA,"Cladocopium_Davies_comp115216_c0_seq1_Symbiont"
"406","Down",NA,"Cladocopium_Davies_comp115217_c0_seq1_Symbiont"
"407","Down",NA,"Cladocopium_Davies_comp115230_c0_seq1_Symbiont"
"408","Down",NA,"Cladocopium_Davies_comp115233_c0_seq1_Symbiont"
"409","Down",NA,"Cladocopium_Davies_comp115239_c0_seq1_Symbiont"
"410","Down",NA,"Cladocopium_Davies_comp115253_c0_seq1_Symbiont"
"411","Down",NA,"Cladocopium_Davies_comp115256_c0_seq1_Symbiont"
"412","Down",NA,"Cladocopium_Davies_comp115257_c0_seq1_Symbiont"
"413","Down",NA,"Cladocopium_Davies_comp115258_c0_seq2_Symbiont"
"414","Down",NA,"Cladocopium_Davies_comp115263_c0_seq1_Symbiont"
"415","Down",NA,"Cladocopium_Davies_comp115269_c0_seq1_Symbiont"
"416","Down",NA,"Cladocopium_Davies_comp115271_c0_seq1_Symbiont"
"417","Down",NA,"Cladocopium_Davies_comp115272_c0_seq1_Symbiont"
"418","Down",NA,"Cladocopium_Davies_comp115274_c0_seq1_Symbiont"
"419","Down",NA,"Cladocopium_Davies_comp115276_c0_seq1_Symbiont"
"420","Down",NA,"Cladocopium_Davies_comp115279_c0_seq1_Symbiont"
"421","Down",NA,"Cladocopium_Davies_comp115286_c0_seq1_Symbiont"
"422","Down",NA,"Cladocopium_Davies_comp115287_c0_seq1_Symbiont"
"423","Down",NA,"Cladocopium_Davies_comp115295_c0_seq1_Symbiont"
"424","Down",NA,"Cladocopium_Davies_comp115301_c0_seq1_Symbiont"
"425","Down",NA,"Cladocopium_Davies_comp115309_c0_seq1_Symbiont"
"426","Down",NA,"Cladocopium_Davies_comp115311_c0_seq1_Symbiont"
"427","Down",NA,"Cladocopium_Davies_comp115318_c0_seq1_Symbiont"
"428","Down",NA,"Cladocopium_Davies_comp115319_c0_seq1_Symbiont"
"429","Down",NA,"Cladocopium_Davies_comp115326_c0_seq1_Symbiont"
"430","Down",NA,"Cladocopium_Davies_comp115369_c0_seq1_Symbiont"
"431","Down",NA,"Cladocopium_Davies_comp115388_c0_seq1_Symbiont"
"432","Down",NA,"Cladocopium_Davies_comp115391_c0_seq1_Symbiont"
"433","Down",NA,"Cladocopium_Davies_comp115393_c0_seq1_Symbiont"
"434","Down",NA,"Cladocopium_Davies_comp115437_c0_seq2_Symbiont"
"435","Down",NA,"Cladocopium_Davies_comp115445_c0_seq1_Symbiont"
"436","Down",NA,"Cladocopium_Davies_comp115455_c0_seq1_Symbiont"
"437","Down",NA,"Cladocopium_Davies_comp115456_c0_seq1_Symbiont"
"438","Down",NA,"Cladocopium_Davies_comp115462_c0_seq1_Symbiont"
"439","Down",NA,"Cladocopium_Davies_comp115466_c0_seq1_Symbiont"
"440","Down",NA,"Cladocopium_Davies_comp115475_c0_seq1_Symbiont"
"441","Down",NA,"Cladocopium_Davies_comp115481_c0_seq1_Symbiont"
"442","Down",NA,"Cladocopium_Davies_comp115494_c0_seq1_Symbiont"
"443","Down",NA,"Cladocopium_Davies_comp115498_c0_seq1_Symbiont"
"444","Down",NA,"Cladocopium_Davies_comp115500_c0_seq1_Symbiont"
"445","Down",NA,"Cladocopium_Davies_comp115526_c0_seq1_Symbiont"
"446","Down",NA,"Cladocopium_Davies_comp115537_c0_seq1_Symbiont"
"447","Down",NA,"Cladocopium_Davies_comp115540_c0_seq2_Symbiont"
"448","Down",NA,"Cladocopium_Davies_comp115548_c0_seq1_Symbiont"
"449","Down",NA,"Cladocopium_Davies_comp115552_c0_seq1_Symbiont"
"450","Down",NA,"Cladocopium_Davies_comp115563_c0_seq1_Symbiont"
"451","Down",NA,"Cladocopium_Davies_comp115566_c0_seq1_Symbiont"
"452","Down",NA,"Cladocopium_Davies_comp115567_c0_seq2_Symbiont"
"453","Down",NA,"Cladocopium_Davies_comp115568_c0_seq1_Symbiont"
"454","Down",NA,"Cladocopium_Davies_comp115578_c0_seq1_Symbiont"
"455","Down",NA,"Cladocopium_Davies_comp115579_c0_seq1_Symbiont"
"456","Down",NA,"Cladocopium_Davies_comp115581_c0_seq1_Symbiont"
"457","Down",NA,"Cladocopium_Davies_comp115583_c0_seq1_Symbiont"
"458","Down",NA,"Cladocopium_Davies_comp115584_c0_seq1_Symbiont"
"459","Down",NA,"Cladocopium_Davies_comp115585_c0_seq1_Symbiont"
"460","Down",NA,"Cladocopium_Davies_comp115587_c0_seq1_Symbiont"
"461","Down",NA,"Cladocopium_Davies_comp115592_c0_seq1_Symbiont"
"462","Down",NA,"Cladocopium_Davies_comp115593_c0_seq1_Symbiont"
"463","Down",NA,"Cladocopium_Davies_comp115594_c0_seq1_Symbiont"
"464","Down",NA,"Cladocopium_Davies_comp115596_c0_seq2_Symbiont"
"465","Down",NA,"Cladocopium_Davies_comp115598_c0_seq1_Symbiont"
"466","Down",NA,"Cladocopium_Davies_comp115599_c0_seq1_Symbiont"
"467","Down",NA,"Cladocopium_Davies_comp115603_c2_seq1_Symbiont"
"468","Down",NA,"Cladocopium_Davies_comp115605_c0_seq1_Symbiont"
"469","Down",NA,"Cladocopium_Davies_comp115610_c0_seq1_Symbiont"
"470","Down",NA,"Cladocopium_Davies_comp115615_c0_seq1_Symbiont"
"471","Down",NA,"Cladocopium_Davies_comp115617_c0_seq1_Symbiont"
"472","Down",NA,"Cladocopium_Davies_comp115618_c0_seq1_Symbiont"
"473","Down",NA,"Cladocopium_Davies_comp115623_c0_seq1_Symbiont"
"474","Down",NA,"Cladocopium_Davies_comp115626_c0_seq1_Symbiont"
"475","Down",NA,"Cladocopium_Davies_comp115630_c1_seq1_Symbiont"
"476","Down",NA,"Cladocopium_Davies_comp115631_c0_seq1_Symbiont"
"477","Down",NA,"Cladocopium_Davies_comp115636_c0_seq1_Symbiont"
"478","Down",NA,"Cladocopium_Davies_comp115639_c0_seq1_Symbiont"
"479","Down",NA,"Cladocopium_Davies_comp115640_c0_seq1_Symbiont"
"480","Down",NA,"Cladocopium_Davies_comp115642_c0_seq1_Symbiont"
"481","Down",NA,"Cladocopium_Davies_comp115645_c0_seq1_Symbiont"
"482","Down",NA,"Cladocopium_Davies_comp115646_c0_seq1_Symbiont"
"483","Down",NA,"Cladocopium_Davies_comp115647_c0_seq1_Symbiont"
"484","Down",NA,"Cladocopium_Davies_comp115651_c0_seq1_Symbiont"
"485","Down",NA,"Cladocopium_Davies_comp115655_c0_seq1_Symbiont"
"486","Down",NA,"Cladocopium_Davies_comp115661_c0_seq1_Symbiont"
"487","Down",NA,"Cladocopium_Davies_comp115665_c0_seq1_Symbiont"
"488","Down",NA,"Cladocopium_Davies_comp115668_c0_seq1_Symbiont"
"489","Down",NA,"Cladocopium_Davies_comp115670_c0_seq1_Symbiont"
"490","Down",NA,"Cladocopium_Davies_comp115671_c0_seq1_Symbiont"
"491","Down",NA,"Cladocopium_Davies_comp115672_c0_seq1_Symbiont"
"492","Down",NA,"Cladocopium_Davies_comp115673_c0_seq1_Symbiont"
"493","Down",NA,"Cladocopium_Davies_comp115679_c0_seq1_Symbiont"
"494","Down",NA,"Cladocopium_Davies_comp115681_c0_seq1_Symbiont"
"495","Down",NA,"Cladocopium_Davies_comp115683_c0_seq2_Symbiont"
"496","Down",NA,"Cladocopium_Davies_comp115688_c0_seq1_Symbiont"
"497","Down",NA,"Cladocopium_Davies_comp115690_c0_seq1_Symbiont"
"498","Down",NA,"Cladocopium_Davies_comp115691_c0_seq1_Symbiont"
"499","Down",NA,"Cladocopium_Davies_comp115698_c0_seq1_Symbiont"
"500","Down",NA,"Cladocopium_Davies_comp115713_c0_seq1_Symbiont"
"501","Down",NA,"Cladocopium_Davies_comp115717_c0_seq1_Symbiont"
"502","Down",NA,"Cladocopium_Davies_comp115718_c0_seq1_Symbiont"
"503","Down",NA,"Cladocopium_Davies_comp115721_c0_seq1_Symbiont"
"504","Down",NA,"Cladocopium_Davies_comp115723_c0_seq1_Symbiont"
"505","Down",NA,"Cladocopium_Davies_comp115724_c0_seq1_Symbiont"
"506","Down",NA,"Cladocopium_Davies_comp115727_c0_seq1_Symbiont"
"507","Down",NA,"Cladocopium_Davies_comp115729_c0_seq1_Symbiont"
"508","Down",NA,"Cladocopium_Davies_comp115730_c0_seq1_Symbiont"
"509","Down",NA,"Cladocopium_Davies_comp115733_c0_seq1_Symbiont"
"510","Down",NA,"Cladocopium_Davies_comp115734_c0_seq1_Symbiont"
"511","Down",NA,"Cladocopium_Davies_comp115736_c0_seq1_Symbiont"
"512","Down",NA,"Cladocopium_Davies_comp115738_c0_seq1_Symbiont"
"513","Down",NA,"Cladocopium_Davies_comp115746_c0_seq1_Symbiont"
"514","Down",NA,"Cladocopium_Davies_comp115748_c0_seq1_Symbiont"
"515","Down",NA,"Cladocopium_Davies_comp115754_c0_seq1_Symbiont"
"516","Down",NA,"Cladocopium_Davies_comp115755_c0_seq1_Symbiont"
"517","Down",NA,"Cladocopium_Davies_comp115756_c0_seq1_Symbiont"
"518","Down",NA,"Cladocopium_Davies_comp115763_c0_seq1_Symbiont"
"519","Down",NA,"Cladocopium_Davies_comp115764_c0_seq1_Symbiont"
"520","Down",NA,"Cladocopium_Davies_comp115765_c0_seq1_Symbiont"
"521","Down",NA,"Cladocopium_Davies_comp115766_c0_seq1_Symbiont"
"522","Down",NA,"Cladocopium_Davies_comp115767_c0_seq1_Symbiont"
"523","Down",NA,"Cladocopium_Davies_comp115768_c0_seq1_Symbiont"
"524","Down",NA,"Cladocopium_Davies_comp115769_c0_seq1_Symbiont"
"525","Down",NA,"Cladocopium_Davies_comp115770_c0_seq1_Symbiont"
"526","Down",NA,"Cladocopium_Davies_comp115771_c0_seq1_Symbiont"
"527","Down",NA,"Cladocopium_Davies_comp115773_c0_seq1_Symbiont"
"528","Down",NA,"Cladocopium_Davies_comp115774_c0_seq1_Symbiont"
"529","Down",NA,"Cladocopium_Davies_comp115780_c0_seq1_Symbiont"
"530","Down",NA,"Cladocopium_Davies_comp115781_c0_seq1_Symbiont"
"531","Down",NA,"Cladocopium_Davies_comp115784_c0_seq1_Symbiont"
"532","Down",NA,"Cladocopium_Davies_comp115785_c0_seq1_Symbiont"
"533","Down",NA,"Cladocopium_Davies_comp115794_c0_seq2_Symbiont"
"534","Down",NA,"Cladocopium_Davies_comp115798_c0_seq1_Symbiont"
"535","Down",NA,"Cladocopium_Davies_comp115800_c0_seq1_Symbiont"
"536","Down",NA,"Cladocopium_Davies_comp115803_c0_seq1_Symbiont"
"537","Down",NA,"Cladocopium_Davies_comp115804_c0_seq2_Symbiont"
"538","Down",NA,"Cladocopium_Davies_comp115807_c0_seq1_Symbiont"
"539","Down",NA,"Cladocopium_Davies_comp115809_c0_seq1_Symbiont"
"540","Down",NA,"Cladocopium_Davies_comp115813_c0_seq1_Symbiont"
"541","Down",NA,"Cladocopium_Davies_comp115815_c0_seq1_Symbiont"
"542","Down",NA,"Cladocopium_Davies_comp115817_c0_seq1_Symbiont"
"543","Down",NA,"Cladocopium_Davies_comp115819_c0_seq1_Symbiont"
"544","Down",NA,"Cladocopium_Davies_comp115820_c0_seq1_Symbiont"
"545","Down",NA,"Cladocopium_Davies_comp115821_c0_seq1_Symbiont"
"546","Down",NA,"Cladocopium_Davies_comp115825_c0_seq1_Symbiont"
"547","Down",NA,"Cladocopium_Davies_comp115826_c0_seq1_Symbiont"
"548","Down",NA,"Cladocopium_Davies_comp115831_c0_seq1_Symbiont"
"549","Down",NA,"Cladocopium_Davies_comp115832_c0_seq1_Symbiont"
"550","Down",NA,"Cladocopium_Davies_comp115834_c0_seq1_Symbiont"
"551","Down",NA,"Cladocopium_Davies_comp115838_c0_seq1_Symbiont"
"552","Down",NA,"Cladocopium_Davies_comp115840_c0_seq1_Symbiont"
"553","Down",NA,"Cladocopium_Davies_comp115841_c0_seq1_Symbiont"
"554","Down",NA,"Cladocopium_Davies_comp115845_c0_seq1_Symbiont"
"555","Down",NA,"Cladocopium_Davies_comp115847_c0_seq1_Symbiont"
"556","Down",NA,"Cladocopium_Davies_comp115848_c0_seq1_Symbiont"
"557","Down",NA,"Cladocopium_Davies_comp115851_c0_seq1_Symbiont"
"558","Down",NA,"Cladocopium_Davies_comp115853_c0_seq1_Symbiont"
"559","Down",NA,"Cladocopium_Davies_comp115855_c0_seq1_Symbiont"
"560","Down",NA,"Cladocopium_Davies_comp115856_c0_seq1_Symbiont"
"561","Down",NA,"Cladocopium_Davies_comp115857_c0_seq1_Symbiont"
"562","Down",NA,"Cladocopium_Davies_comp115859_c0_seq1_Symbiont"
"563","Down",NA,"Cladocopium_Davies_comp115860_c0_seq1_Symbiont"
"564","Down",NA,"Cladocopium_Davies_comp115862_c0_seq1_Symbiont"
"565","Down",NA,"Cladocopium_Davies_comp115867_c1_seq1_Symbiont"
"566","Down",NA,"Cladocopium_Davies_comp115869_c0_seq1_Symbiont"
"567","Down",NA,"Cladocopium_Davies_comp115871_c0_seq1_Symbiont"
"568","Down",NA,"Cladocopium_Davies_comp115872_c0_seq1_Symbiont"
"569","Down",NA,"Cladocopium_Davies_comp115874_c0_seq1_Symbiont"
"570","Down",NA,"Cladocopium_Davies_comp115877_c0_seq1_Symbiont"
"571","Down",NA,"Cladocopium_Davies_comp115880_c0_seq1_Symbiont"
"572","Down",NA,"Cladocopium_Davies_comp115881_c0_seq1_Symbiont"
"573","Down",NA,"Cladocopium_Davies_comp115882_c0_seq1_Symbiont"
"574","Down",NA,"Cladocopium_Davies_comp115884_c0_seq1_Symbiont"
"575","Down",NA,"Cladocopium_Davies_comp115885_c0_seq1_Symbiont"
"576","Down",NA,"Cladocopium_Davies_comp115886_c0_seq1_Symbiont"
"577","Down",NA,"Cladocopium_Davies_comp115887_c0_seq1_Symbiont"
"578","Down",NA,"Cladocopium_Davies_comp115888_c0_seq1_Symbiont"
"579","Down",NA,"Cladocopium_Davies_comp115890_c0_seq1_Symbiont"
"580","Down",NA,"Cladocopium_Davies_comp115892_c0_seq1_Symbiont"
"581","Down",NA,"Cladocopium_Davies_comp115894_c0_seq1_Symbiont"
"582","Down",NA,"Cladocopium_Davies_comp115896_c0_seq1_Symbiont"
"583","Down",NA,"Cladocopium_Davies_comp115898_c0_seq2_Symbiont"
"584","Down",NA,"Cladocopium_Davies_comp115899_c0_seq1_Symbiont"
"585","Down",NA,"Cladocopium_Davies_comp115901_c0_seq1_Symbiont"
"586","Down",NA,"Cladocopium_Davies_comp115906_c0_seq1_Symbiont"
"587","Down",NA,"Cladocopium_Davies_comp115907_c0_seq1_Symbiont"
"588","Down",NA,"Cladocopium_Davies_comp115908_c0_seq1_Symbiont"
"589","Down",NA,"Cladocopium_Davies_comp115917_c0_seq1_Symbiont"
"590","Down",NA,"Cladocopium_Davies_comp115919_c0_seq1_Symbiont"
"591","Down",NA,"Cladocopium_Davies_comp115920_c0_seq1_Symbiont"
"592","Down",NA,"Cladocopium_Davies_comp115923_c0_seq1_Symbiont"
"593","Down",NA,"Cladocopium_Davies_comp115929_c0_seq2_Symbiont"
"594","Down",NA,"Cladocopium_Davies_comp115932_c0_seq1_Symbiont"
"595","Down",NA,"Cladocopium_Davies_comp115935_c0_seq1_Symbiont"
"596","Down",NA,"Cladocopium_Davies_comp115939_c0_seq1_Symbiont"
"597","Down",NA,"Cladocopium_Davies_comp115940_c0_seq1_Symbiont"
"598","Down",NA,"Cladocopium_Davies_comp115945_c0_seq1_Symbiont"
"599","Down",NA,"Cladocopium_Davies_comp115946_c0_seq1_Symbiont"
"600","Down",NA,"Cladocopium_Davies_comp115949_c0_seq1_Symbiont"
"601","Down",NA,"Cladocopium_Davies_comp115950_c0_seq1_Symbiont"
"602","Down",NA,"Cladocopium_Davies_comp115951_c1_seq1_Symbiont"
"603","Down",NA,"Cladocopium_Davies_comp115955_c0_seq1_Symbiont"
"604","Down",NA,"Cladocopium_Davies_comp115957_c0_seq1_Symbiont"
"605","Down",NA,"Cladocopium_Davies_comp115961_c0_seq1_Symbiont"
"606","Down",NA,"Cladocopium_Davies_comp115963_c0_seq1_Symbiont"
"607","Down",NA,"Cladocopium_Davies_comp115964_c0_seq1_Symbiont"
"608","Down",NA,"Cladocopium_Davies_comp115971_c0_seq1_Symbiont"
"609","Down",NA,"Cladocopium_Davies_comp115974_c0_seq1_Symbiont"
"610","Down",NA,"Cladocopium_Davies_comp115975_c0_seq1_Symbiont"
"611","Down",NA,"Cladocopium_Davies_comp115978_c0_seq1_Symbiont"
"612","Down",NA,"Cladocopium_Davies_comp115982_c0_seq1_Symbiont"
"613","Down",NA,"Cladocopium_Davies_comp115983_c0_seq1_Symbiont"
"614","Down",NA,"Cladocopium_Davies_comp115984_c0_seq1_Symbiont"
"615","Down",NA,"Cladocopium_Davies_comp115986_c0_seq1_Symbiont"
"616","Down",NA,"Cladocopium_Davies_comp115987_c0_seq1_Symbiont"
"617","Down",NA,"Cladocopium_Davies_comp115991_c0_seq1_Symbiont"
"618","Down",NA,"Cladocopium_Davies_comp115992_c0_seq1_Symbiont"
"619","Down",NA,"Cladocopium_Davies_comp115993_c0_seq1_Symbiont"
"620","Down",NA,"Cladocopium_Davies_comp115997_c0_seq1_Symbiont"
"621","Down",NA,"Cladocopium_Davies_comp115998_c0_seq1_Symbiont"
"622","Down",NA,"Cladocopium_Davies_comp116000_c0_seq1_Symbiont"
"623","Down",NA,"Cladocopium_Davies_comp116001_c0_seq1_Symbiont"
"624","Down",NA,"Cladocopium_Davies_comp116003_c0_seq1_Symbiont"
"625","Down",NA,"Cladocopium_Davies_comp116006_c0_seq2_Symbiont"
"626","Down",NA,"Cladocopium_Davies_comp116008_c0_seq1_Symbiont"
"627","Down",NA,"Cladocopium_Davies_comp116010_c0_seq1_Symbiont"
"628","Down",NA,"Cladocopium_Davies_comp116014_c0_seq1_Symbiont"
"629","Down",NA,"Cladocopium_Davies_comp116017_c0_seq1_Symbiont"
"630","Down",NA,"Cladocopium_Davies_comp116018_c0_seq1_Symbiont"
"631","Down",NA,"Cladocopium_Davies_comp116019_c0_seq1_Symbiont"
"632","Down",NA,"Cladocopium_Davies_comp116022_c0_seq1_Symbiont"
"633","Down",NA,"Cladocopium_Davies_comp116024_c0_seq1_Symbiont"
"634","Down",NA,"Cladocopium_Davies_comp116025_c0_seq1_Symbiont"
"635","Down",NA,"Cladocopium_Davies_comp116028_c0_seq1_Symbiont"
"636","Down",NA,"Cladocopium_Davies_comp116031_c0_seq1_Symbiont"
"637","Down",NA,"Cladocopium_Davies_comp116034_c0_seq1_Symbiont"
"638","Down",NA,"Cladocopium_Davies_comp116035_c0_seq2_Symbiont"
"639","Down",NA,"Cladocopium_Davies_comp116037_c0_seq2_Symbiont"
"640","Down",NA,"Cladocopium_Davies_comp116039_c0_seq2_Symbiont"
"641","Down",NA,"Cladocopium_Davies_comp116040_c0_seq1_Symbiont"
"642","Down",NA,"Cladocopium_Davies_comp116046_c0_seq1_Symbiont"
"643","Down",NA,"Cladocopium_Davies_comp116050_c0_seq1_Symbiont"
"644","Down",NA,"Cladocopium_Davies_comp116051_c0_seq1_Symbiont"
"645","Down",NA,"Cladocopium_Davies_comp116052_c0_seq1_Symbiont"
"646","Down",NA,"Cladocopium_Davies_comp116057_c0_seq1_Symbiont"
"647","Down",NA,"Cladocopium_Davies_comp116059_c0_seq1_Symbiont"
"648","Down",NA,"Cladocopium_Davies_comp116060_c0_seq1_Symbiont"
"649","Down",NA,"Cladocopium_Davies_comp116063_c0_seq1_Symbiont"
"650","Down",NA,"Cladocopium_Davies_comp116064_c0_seq1_Symbiont"
"651","Down",NA,"Cladocopium_Davies_comp116065_c0_seq1_Symbiont"
"652","Down",NA,"Cladocopium_Davies_comp116074_c0_seq1_Symbiont"
"653","Down",NA,"Cladocopium_Davies_comp116076_c0_seq1_Symbiont"
"654","Down",NA,"Cladocopium_Davies_comp116078_c0_seq1_Symbiont"
"655","Down",NA,"Cladocopium_Davies_comp116081_c0_seq1_Symbiont"
"656","Down",NA,"Cladocopium_Davies_comp116083_c0_seq1_Symbiont"
"657","Down",NA,"Cladocopium_Davies_comp116086_c0_seq1_Symbiont"
"658","Down",NA,"Cladocopium_Davies_comp116090_c0_seq1_Symbiont"
"659","Down",NA,"Cladocopium_Davies_comp116093_c0_seq1_Symbiont"
"660","Down",NA,"Cladocopium_Davies_comp116095_c0_seq1_Symbiont"
"661","Down",NA,"Cladocopium_Davies_comp116098_c0_seq1_Symbiont"
"662","Down",NA,"Cladocopium_Davies_comp116102_c0_seq1_Symbiont"
"663","Down",NA,"Cladocopium_Davies_comp116107_c0_seq1_Symbiont"
"664","Down",NA,"Cladocopium_Davies_comp116108_c0_seq1_Symbiont"
"665","Down",NA,"Cladocopium_Davies_comp116109_c0_seq1_Symbiont"
"666","Down",NA,"Cladocopium_Davies_comp116113_c0_seq1_Symbiont"
"667","Down",NA,"Cladocopium_Davies_comp116117_c0_seq1_Symbiont"
"668","Down",NA,"Cladocopium_Davies_comp116125_c0_seq1_Symbiont"
"669","Down",NA,"Cladocopium_Davies_comp116131_c0_seq1_Symbiont"
"670","Down",NA,"Cladocopium_Davies_comp116133_c0_seq1_Symbiont"
"671","Down",NA,"Cladocopium_Davies_comp116135_c0_seq1_Symbiont"
"672","Down",NA,"Cladocopium_Davies_comp116139_c1_seq1_Symbiont"
"673","Down",NA,"Cladocopium_Davies_comp116141_c0_seq1_Symbiont"
"674","Down",NA,"Cladocopium_Davies_comp116143_c0_seq1_Symbiont"
"675","Down",NA,"Cladocopium_Davies_comp116149_c0_seq1_Symbiont"
"676","Down",NA,"Cladocopium_Davies_comp116152_c0_seq1_Symbiont"
"677","Down",NA,"Cladocopium_Davies_comp116153_c0_seq1_Symbiont"
"678","Down",NA,"Cladocopium_Davies_comp116154_c0_seq1_Symbiont"
"679","Down",NA,"Cladocopium_Davies_comp116158_c0_seq1_Symbiont"
"680","Down",NA,"Cladocopium_Davies_comp116165_c0_seq1_Symbiont"
"681","Down",NA,"Cladocopium_Davies_comp116167_c0_seq1_Symbiont"
"682","Down",NA,"Cladocopium_Davies_comp116168_c0_seq1_Symbiont"
"683","Down",NA,"Cladocopium_Davies_comp116170_c0_seq2_Symbiont"
"684","Down",NA,"Cladocopium_Davies_comp116194_c0_seq1_Symbiont"
"685","Down",NA,"Cladocopium_Davies_comp116195_c0_seq1_Symbiont"
"686","Down",NA,"Cladocopium_Davies_comp116201_c1_seq1_Symbiont"
"687","Down",NA,"Cladocopium_Davies_comp116202_c0_seq5_Symbiont"
"688","Down",NA,"Cladocopium_Davies_comp116204_c0_seq1_Symbiont"
"689","Down",NA,"Cladocopium_Davies_comp116209_c0_seq1_Symbiont"
"690","Down",NA,"Cladocopium_Davies_comp116210_c0_seq1_Symbiont"
"691","Down",NA,"Cladocopium_Davies_comp116215_c0_seq1_Symbiont"
"692","Down",NA,"Cladocopium_Davies_comp116217_c0_seq1_Symbiont"
"693","Down",NA,"Cladocopium_Davies_comp116219_c0_seq1_Symbiont"
