"","DEG","up.results_LC_RC_padj.1","down.results_LC_RC_padj.1"
"5272","Up","Breviolum_Sid-radians_Avila-Medina_DN694964_c0_g1_i1_Symbiont",NA
"5273","Up","Breviolum_Sid-radians_Avila-Medina_DN695022_c0_g1_i1_Symbiont",NA
"5274","Up","Breviolum_Sid-radians_Avila-Medina_DN695044_c0_g1_i1_Symbiont",NA
"5275","Up","Breviolum_Sid-radians_Avila-Medina_DN695120_c0_g1_i1_Symbiont",NA
"5276","Up","Breviolum_Sid-radians_Avila-Medina_DN695235_c0_g1_i1_Symbiont",NA
"5277","Up","Breviolum_Sid-radians_Avila-Medina_DN695288_c0_g1_i1_Symbiont",NA
"5278","Up","Breviolum_Sid-radians_Avila-Medina_DN695419_c0_g1_i1_Symbiont",NA
"5279","Up","Breviolum_Sid-radians_Avila-Medina_DN696028_c0_g1_i1_Symbiont",NA
"5280","Up","Breviolum_Sid-radians_Avila-Medina_DN696060_c0_g1_i1_Symbiont",NA
"5281","Up","Breviolum_Sid-radians_Avila-Medina_DN696379_c0_g1_i1_Symbiont",NA
"5282","Up","Breviolum_Sid-radians_Avila-Medina_DN696386_c0_g1_i1_Symbiont",NA
"5283","Up","Breviolum_Sid-radians_Avila-Medina_DN696452_c0_g1_i1_Symbiont",NA
"5284","Up","Breviolum_Sid-radians_Avila-Medina_DN696620_c0_g1_i1_Symbiont",NA
"5285","Up","Breviolum_Sid-radians_Avila-Medina_DN696664_c0_g1_i1_Symbiont",NA
"5286","Up","Breviolum_Sid-radians_Avila-Medina_DN697021_c0_g1_i1_Symbiont",NA
"5287","Up","Breviolum_Sid-radians_Avila-Medina_DN697201_c0_g1_i1_Symbiont",NA
"5288","Up","Breviolum_Sid-radians_Avila-Medina_DN697413_c0_g1_i1_Symbiont",NA
"5289","Up","Breviolum_Sid-radians_Avila-Medina_DN697472_c0_g1_i1_Symbiont",NA
"5290","Up","Breviolum_Sid-radians_Avila-Medina_DN697749_c0_g1_i1_Symbiont",NA
"5291","Up","Breviolum_Sid-radians_Avila-Medina_DN697978_c0_g1_i1_Symbiont",NA
"5292","Up","Breviolum_Sid-radians_Avila-Medina_DN698321_c0_g1_i1_Symbiont",NA
"5293","Up","Breviolum_Sid-radians_Avila-Medina_DN698548_c0_g1_i1_Symbiont",NA
"5294","Up","Breviolum_Sid-radians_Avila-Medina_DN699138_c0_g1_i1_Symbiont",NA
"5295","Up","Breviolum_Sid-radians_Avila-Medina_DN69953_c1_g1_i1_Symbiont",NA
"5296","Up","Breviolum_Sid-radians_Avila-Medina_DN700450_c0_g1_i1_Symbiont",NA
"5297","Up","Breviolum_Sid-radians_Avila-Medina_DN700946_c0_g1_i1_Symbiont",NA
"5298","Up","Breviolum_Sid-radians_Avila-Medina_DN701435_c0_g1_i1_Symbiont",NA
"5299","Up","Breviolum_Sid-radians_Avila-Medina_DN701500_c0_g1_i1_Symbiont",NA
"5300","Up","Breviolum_Sid-radians_Avila-Medina_DN702155_c0_g1_i1_Symbiont",NA
"5301","Up","Breviolum_Sid-radians_Avila-Medina_DN7035_c0_g1_i1_Symbiont",NA
"5302","Up","Breviolum_Sid-radians_Avila-Medina_DN703785_c0_g1_i1_Symbiont",NA
"5303","Up","Breviolum_Sid-radians_Avila-Medina_DN703954_c0_g1_i1_Symbiont",NA
"5304","Up","Breviolum_Sid-radians_Avila-Medina_DN70428_c0_g1_i1_Symbiont",NA
"5305","Up","Breviolum_Sid-radians_Avila-Medina_DN70486_c0_g1_i1_Symbiont",NA
"5306","Up","Breviolum_Sid-radians_Avila-Medina_DN706449_c0_g1_i1_Symbiont",NA
"5307","Up","Breviolum_Sid-radians_Avila-Medina_DN707579_c0_g1_i1_Symbiont",NA
"5308","Up","Breviolum_Sid-radians_Avila-Medina_DN707937_c0_g1_i1_Symbiont",NA
"5309","Up","Breviolum_Sid-radians_Avila-Medina_DN708141_c0_g1_i1_Symbiont",NA
"5310","Up","Breviolum_Sid-radians_Avila-Medina_DN708489_c0_g1_i1_Symbiont",NA
"5311","Up","Breviolum_Sid-radians_Avila-Medina_DN709209_c0_g1_i1_Symbiont",NA
"5312","Up","Breviolum_Sid-radians_Avila-Medina_DN710771_c0_g1_i1_Symbiont",NA
"5313","Up","Breviolum_Sid-radians_Avila-Medina_DN7110_c0_g1_i1_Symbiont",NA
"5314","Up","Breviolum_Sid-radians_Avila-Medina_DN711235_c0_g1_i1_Symbiont",NA
"5315","Up","Breviolum_Sid-radians_Avila-Medina_DN712897_c0_g1_i1_Symbiont",NA
"5316","Up","Breviolum_Sid-radians_Avila-Medina_DN714726_c0_g1_i1_Symbiont",NA
"5317","Up","Breviolum_Sid-radians_Avila-Medina_DN715576_c0_g1_i1_Symbiont",NA
"5318","Up","Breviolum_Sid-radians_Avila-Medina_DN71662_c0_g1_i1_Symbiont",NA
"5319","Up","Breviolum_Sid-radians_Avila-Medina_DN717147_c0_g1_i1_Symbiont",NA
"5320","Up","Breviolum_Sid-radians_Avila-Medina_DN72132_c0_g1_i1_Symbiont",NA
"5321","Up","Breviolum_Sid-radians_Avila-Medina_DN721440_c0_g1_i1_Symbiont",NA
"5322","Up","Breviolum_Sid-radians_Avila-Medina_DN722058_c0_g1_i1_Symbiont",NA
"5323","Up","Breviolum_Sid-radians_Avila-Medina_DN72374_c0_g1_i1_Symbiont",NA
"5324","Up","Breviolum_Sid-radians_Avila-Medina_DN724015_c0_g1_i1_Symbiont",NA
"5325","Up","Breviolum_Sid-radians_Avila-Medina_DN72573_c0_g1_i2_Symbiont",NA
"5326","Up","Breviolum_Sid-radians_Avila-Medina_DN7259_c0_g1_i1_Symbiont",NA
"5327","Up","Breviolum_Sid-radians_Avila-Medina_DN72718_c0_g1_i1_Symbiont",NA
"5328","Up","Breviolum_Sid-radians_Avila-Medina_DN72899_c0_g1_i1_Symbiont",NA
"5329","Up","Breviolum_Sid-radians_Avila-Medina_DN73232_c0_g1_i1_Symbiont",NA
"5330","Up","Breviolum_Sid-radians_Avila-Medina_DN73275_c0_g2_i1_Symbiont",NA
"5331","Up","Breviolum_Sid-radians_Avila-Medina_DN7330_c0_g1_i1_Symbiont",NA
"5332","Up","Breviolum_Sid-radians_Avila-Medina_DN73494_c0_g1_i1_Symbiont",NA
"5333","Up","Breviolum_Sid-radians_Avila-Medina_DN73556_c0_g1_i1_Symbiont",NA
"5334","Up","Breviolum_Sid-radians_Avila-Medina_DN73729_c0_g1_i1_Symbiont",NA
"5335","Up","Breviolum_Sid-radians_Avila-Medina_DN742690_c0_g1_i1_Symbiont",NA
"5336","Up","Breviolum_Sid-radians_Avila-Medina_DN74435_c0_g1_i1_Symbiont",NA
"5337","Up","Breviolum_Sid-radians_Avila-Medina_DN74942_c0_g1_i1_Symbiont",NA
"5338","Up","Breviolum_Sid-radians_Avila-Medina_DN75076_c0_g1_i1_Symbiont",NA
"5339","Up","Breviolum_Sid-radians_Avila-Medina_DN75090_c0_g1_i1_Symbiont",NA
"5340","Up","Breviolum_Sid-radians_Avila-Medina_DN7520_c0_g1_i1_Symbiont",NA
"5341","Up","Breviolum_Sid-radians_Avila-Medina_DN75267_c0_g1_i1_Symbiont",NA
"5342","Up","Breviolum_Sid-radians_Avila-Medina_DN75333_c0_g1_i1_Symbiont",NA
"5343","Up","Breviolum_Sid-radians_Avila-Medina_DN75392_c0_g1_i1_Symbiont",NA
"5344","Up","Breviolum_Sid-radians_Avila-Medina_DN75915_c0_g1_i1_Symbiont",NA
"5345","Up","Breviolum_Sid-radians_Avila-Medina_DN760289_c0_g1_i1_Symbiont",NA
"5346","Up","Breviolum_Sid-radians_Avila-Medina_DN760328_c0_g1_i1_Symbiont",NA
"5347","Up","Breviolum_Sid-radians_Avila-Medina_DN760335_c0_g1_i1_Symbiont",NA
"5348","Up","Breviolum_Sid-radians_Avila-Medina_DN760339_c0_g1_i1_Symbiont",NA
"5349","Up","Breviolum_Sid-radians_Avila-Medina_DN760386_c0_g1_i1_Symbiont",NA
"5350","Up","Breviolum_Sid-radians_Avila-Medina_DN760404_c0_g1_i1_Symbiont",NA
"5351","Up","Breviolum_Sid-radians_Avila-Medina_DN760410_c0_g1_i1_Symbiont",NA
"5352","Up","Breviolum_Sid-radians_Avila-Medina_DN760414_c0_g1_i1_Symbiont",NA
"5353","Up","Breviolum_Sid-radians_Avila-Medina_DN760419_c0_g1_i1_Symbiont",NA
"5354","Up","Breviolum_Sid-radians_Avila-Medina_DN760440_c0_g1_i1_Symbiont",NA
"5355","Up","Breviolum_Sid-radians_Avila-Medina_DN760450_c0_g1_i1_Symbiont",NA
"5356","Up","Breviolum_Sid-radians_Avila-Medina_DN760454_c0_g1_i1_Symbiont",NA
"5357","Up","Breviolum_Sid-radians_Avila-Medina_DN760548_c0_g1_i1_Symbiont",NA
"5358","Up","Breviolum_Sid-radians_Avila-Medina_DN760698_c0_g1_i1_Symbiont",NA
"5359","Up","Breviolum_Sid-radians_Avila-Medina_DN760717_c0_g1_i1_Symbiont",NA
"5360","Up","Breviolum_Sid-radians_Avila-Medina_DN760763_c0_g1_i1_Symbiont",NA
"5361","Up","Breviolum_Sid-radians_Avila-Medina_DN760805_c0_g1_i1_Symbiont",NA
"5362","Up","Breviolum_Sid-radians_Avila-Medina_DN760912_c0_g1_i1_Symbiont",NA
"5363","Up","Breviolum_Sid-radians_Avila-Medina_DN760967_c0_g2_i1_Symbiont",NA
"5364","Up","Breviolum_Sid-radians_Avila-Medina_DN761079_c0_g1_i1_Symbiont",NA
"5365","Up","Breviolum_Sid-radians_Avila-Medina_DN761129_c0_g1_i1_Symbiont",NA
"5366","Up","Breviolum_Sid-radians_Avila-Medina_DN761131_c0_g1_i1_Symbiont",NA
"5367","Up","Breviolum_Sid-radians_Avila-Medina_DN761178_c0_g1_i1_Symbiont",NA
"5368","Up","Breviolum_Sid-radians_Avila-Medina_DN761343_c0_g1_i1_Symbiont",NA
"5369","Up","Breviolum_Sid-radians_Avila-Medina_DN761353_c0_g1_i1_Symbiont",NA
"5370","Up","Breviolum_Sid-radians_Avila-Medina_DN761378_c0_g1_i1_Symbiont",NA
"5371","Up","Breviolum_Sid-radians_Avila-Medina_DN761392_c0_g1_i1_Symbiont",NA
"5372","Up","Breviolum_Sid-radians_Avila-Medina_DN761460_c0_g1_i1_Symbiont",NA
"5373","Up","Breviolum_Sid-radians_Avila-Medina_DN761480_c0_g1_i1_Symbiont",NA
"5374","Up","Breviolum_Sid-radians_Avila-Medina_DN761515_c0_g1_i1_Symbiont",NA
"5375","Up","Breviolum_Sid-radians_Avila-Medina_DN761520_c0_g1_i1_Symbiont",NA
"5376","Up","Breviolum_Sid-radians_Avila-Medina_DN761536_c0_g1_i1_Symbiont",NA
"5377","Up","Breviolum_Sid-radians_Avila-Medina_DN761559_c0_g1_i1_Symbiont",NA
"5378","Up","Breviolum_Sid-radians_Avila-Medina_DN761650_c0_g1_i1_Symbiont",NA
"5379","Up","Breviolum_Sid-radians_Avila-Medina_DN761654_c0_g1_i1_Symbiont",NA
"5380","Up","Breviolum_Sid-radians_Avila-Medina_DN761725_c0_g1_i1_Symbiont",NA
"5381","Up","Breviolum_Sid-radians_Avila-Medina_DN761762_c0_g1_i1_Symbiont",NA
"5382","Up","Breviolum_Sid-radians_Avila-Medina_DN761776_c0_g1_i1_Symbiont",NA
"5383","Up","Breviolum_Sid-radians_Avila-Medina_DN761780_c0_g1_i1_Symbiont",NA
"5384","Up","Breviolum_Sid-radians_Avila-Medina_DN761937_c0_g1_i1_Symbiont",NA
"5385","Up","Breviolum_Sid-radians_Avila-Medina_DN761971_c0_g1_i1_Symbiont",NA
"5386","Up","Breviolum_Sid-radians_Avila-Medina_DN761974_c0_g1_i1_Symbiont",NA
"5387","Up","Breviolum_Sid-radians_Avila-Medina_DN761983_c0_g1_i1_Symbiont",NA
"5388","Up","Breviolum_Sid-radians_Avila-Medina_DN762038_c0_g1_i1_Symbiont",NA
"5389","Up","Breviolum_Sid-radians_Avila-Medina_DN762114_c0_g1_i1_Symbiont",NA
"5390","Up","Breviolum_Sid-radians_Avila-Medina_DN762135_c0_g1_i1_Symbiont",NA
"5391","Up","Breviolum_Sid-radians_Avila-Medina_DN762141_c0_g1_i1_Symbiont",NA
"5392","Up","Breviolum_Sid-radians_Avila-Medina_DN762163_c0_g1_i1_Symbiont",NA
"5393","Up","Breviolum_Sid-radians_Avila-Medina_DN762167_c0_g1_i1_Symbiont",NA
"5394","Up","Breviolum_Sid-radians_Avila-Medina_DN762212_c0_g1_i1_Symbiont",NA
"5395","Up","Breviolum_Sid-radians_Avila-Medina_DN762236_c0_g1_i1_Symbiont",NA
"5396","Up","Breviolum_Sid-radians_Avila-Medina_DN762242_c0_g1_i1_Symbiont",NA
"5397","Up","Breviolum_Sid-radians_Avila-Medina_DN762251_c0_g1_i1_Symbiont",NA
"5398","Up","Breviolum_Sid-radians_Avila-Medina_DN762281_c0_g1_i1_Symbiont",NA
"5399","Up","Breviolum_Sid-radians_Avila-Medina_DN762309_c0_g1_i1_Symbiont",NA
"5400","Up","Breviolum_Sid-radians_Avila-Medina_DN762317_c0_g1_i1_Symbiont",NA
"5401","Up","Breviolum_Sid-radians_Avila-Medina_DN762339_c0_g1_i1_Symbiont",NA
"5402","Up","Breviolum_Sid-radians_Avila-Medina_DN762359_c0_g1_i1_Symbiont",NA
"5403","Up","Breviolum_Sid-radians_Avila-Medina_DN762360_c0_g1_i1_Symbiont",NA
"5404","Up","Breviolum_Sid-radians_Avila-Medina_DN762497_c0_g1_i1_Symbiont",NA
"5405","Up","Breviolum_Sid-radians_Avila-Medina_DN762593_c0_g1_i1_Symbiont",NA
"5406","Up","Breviolum_Sid-radians_Avila-Medina_DN762614_c0_g1_i1_Symbiont",NA
"5407","Up","Breviolum_Sid-radians_Avila-Medina_DN762636_c0_g1_i1_Symbiont",NA
"5408","Up","Breviolum_Sid-radians_Avila-Medina_DN762704_c0_g1_i1_Symbiont",NA
"5409","Up","Breviolum_Sid-radians_Avila-Medina_DN762720_c0_g1_i1_Symbiont",NA
"5410","Up","Breviolum_Sid-radians_Avila-Medina_DN762727_c0_g1_i1_Symbiont",NA
"5411","Up","Breviolum_Sid-radians_Avila-Medina_DN762829_c0_g1_i1_Symbiont",NA
"5412","Up","Breviolum_Sid-radians_Avila-Medina_DN762862_c0_g1_i1_Symbiont",NA
"5413","Up","Breviolum_Sid-radians_Avila-Medina_DN762933_c0_g1_i1_Symbiont",NA
"5414","Up","Breviolum_Sid-radians_Avila-Medina_DN762988_c0_g1_i1_Symbiont",NA
"5415","Up","Breviolum_Sid-radians_Avila-Medina_DN763007_c0_g1_i1_Symbiont",NA
"5416","Up","Breviolum_Sid-radians_Avila-Medina_DN763017_c0_g1_i1_Symbiont",NA
"5417","Up","Breviolum_Sid-radians_Avila-Medina_DN763038_c0_g1_i1_Symbiont",NA
"5418","Up","Breviolum_Sid-radians_Avila-Medina_DN763120_c0_g1_i1_Symbiont",NA
"5419","Up","Breviolum_Sid-radians_Avila-Medina_DN763166_c0_g1_i1_Symbiont",NA
"5420","Up","Breviolum_Sid-radians_Avila-Medina_DN763230_c0_g1_i1_Symbiont",NA
"5421","Up","Breviolum_Sid-radians_Avila-Medina_DN763327_c0_g1_i1_Symbiont",NA
"5422","Up","Breviolum_Sid-radians_Avila-Medina_DN763368_c0_g1_i1_Symbiont",NA
"5423","Up","Breviolum_Sid-radians_Avila-Medina_DN763373_c0_g1_i1_Symbiont",NA
"5424","Up","Breviolum_Sid-radians_Avila-Medina_DN763418_c0_g1_i1_Symbiont",NA
"5425","Up","Breviolum_Sid-radians_Avila-Medina_DN763464_c0_g1_i1_Symbiont",NA
"5426","Up","Breviolum_Sid-radians_Avila-Medina_DN763566_c0_g1_i1_Symbiont",NA
"5427","Up","Breviolum_Sid-radians_Avila-Medina_DN763622_c0_g1_i1_Symbiont",NA
"5428","Up","Breviolum_Sid-radians_Avila-Medina_DN763625_c0_g1_i1_Symbiont",NA
"5429","Up","Breviolum_Sid-radians_Avila-Medina_DN763650_c0_g1_i1_Symbiont",NA
"5430","Up","Breviolum_Sid-radians_Avila-Medina_DN763708_c0_g1_i1_Symbiont",NA
"5431","Up","Breviolum_Sid-radians_Avila-Medina_DN763725_c0_g1_i1_Symbiont",NA
"5432","Up","Breviolum_Sid-radians_Avila-Medina_DN763745_c0_g1_i1_Symbiont",NA
"5433","Up","Breviolum_Sid-radians_Avila-Medina_DN763757_c0_g1_i1_Symbiont",NA
"5434","Up","Breviolum_Sid-radians_Avila-Medina_DN763791_c0_g1_i1_Symbiont",NA
"5435","Up","Breviolum_Sid-radians_Avila-Medina_DN763858_c0_g1_i1_Symbiont",NA
"5436","Up","Breviolum_Sid-radians_Avila-Medina_DN763882_c0_g1_i1_Symbiont",NA
"5437","Up","Breviolum_Sid-radians_Avila-Medina_DN764028_c0_g1_i1_Symbiont",NA
"5438","Up","Breviolum_Sid-radians_Avila-Medina_DN764130_c0_g1_i1_Symbiont",NA
"5439","Up","Breviolum_Sid-radians_Avila-Medina_DN764154_c0_g1_i1_Symbiont",NA
"5440","Up","Breviolum_Sid-radians_Avila-Medina_DN764227_c0_g1_i1_Symbiont",NA
"5441","Up","Breviolum_Sid-radians_Avila-Medina_DN764250_c0_g1_i1_Symbiont",NA
"5442","Up","Breviolum_Sid-radians_Avila-Medina_DN764268_c0_g1_i1_Symbiont",NA
"5443","Up","Breviolum_Sid-radians_Avila-Medina_DN764312_c0_g1_i1_Symbiont",NA
"5444","Up","Breviolum_Sid-radians_Avila-Medina_DN764324_c0_g1_i1_Symbiont",NA
"5445","Up","Breviolum_Sid-radians_Avila-Medina_DN764375_c0_g1_i1_Symbiont",NA
"5446","Up","Breviolum_Sid-radians_Avila-Medina_DN764378_c0_g1_i1_Symbiont",NA
"5447","Up","Breviolum_Sid-radians_Avila-Medina_DN764397_c0_g1_i1_Symbiont",NA
"5448","Up","Breviolum_Sid-radians_Avila-Medina_DN764430_c0_g1_i1_Symbiont",NA
"5449","Up","Breviolum_Sid-radians_Avila-Medina_DN764513_c0_g1_i1_Symbiont",NA
"5450","Up","Breviolum_Sid-radians_Avila-Medina_DN764542_c0_g1_i1_Symbiont",NA
"5451","Up","Breviolum_Sid-radians_Avila-Medina_DN764577_c0_g1_i1_Symbiont",NA
"5452","Up","Breviolum_Sid-radians_Avila-Medina_DN764579_c0_g1_i1_Symbiont",NA
"5453","Up","Breviolum_Sid-radians_Avila-Medina_DN764606_c0_g1_i1_Symbiont",NA
"5454","Up","Breviolum_Sid-radians_Avila-Medina_DN764631_c0_g1_i1_Symbiont",NA
"5455","Up","Breviolum_Sid-radians_Avila-Medina_DN764643_c0_g1_i1_Symbiont",NA
"5456","Up","Breviolum_Sid-radians_Avila-Medina_DN764701_c0_g1_i1_Symbiont",NA
"5457","Up","Breviolum_Sid-radians_Avila-Medina_DN764782_c0_g1_i1_Symbiont",NA
"5458","Up","Breviolum_Sid-radians_Avila-Medina_DN764845_c0_g1_i1_Symbiont",NA
"5459","Up","Breviolum_Sid-radians_Avila-Medina_DN764861_c0_g1_i1_Symbiont",NA
"5460","Up","Breviolum_Sid-radians_Avila-Medina_DN764943_c0_g1_i1_Symbiont",NA
"5461","Up","Breviolum_Sid-radians_Avila-Medina_DN765048_c0_g1_i1_Symbiont",NA
"5462","Up","Breviolum_Sid-radians_Avila-Medina_DN765068_c0_g1_i1_Symbiont",NA
"5463","Up","Breviolum_Sid-radians_Avila-Medina_DN765109_c0_g1_i1_Symbiont",NA
"5464","Up","Breviolum_Sid-radians_Avila-Medina_DN765137_c0_g1_i1_Symbiont",NA
"5465","Up","Breviolum_Sid-radians_Avila-Medina_DN765192_c0_g1_i1_Symbiont",NA
"5466","Up","Breviolum_Sid-radians_Avila-Medina_DN765214_c0_g1_i1_Symbiont",NA
"5467","Up","Breviolum_Sid-radians_Avila-Medina_DN765246_c0_g1_i1_Symbiont",NA
"5468","Up","Breviolum_Sid-radians_Avila-Medina_DN765287_c0_g1_i1_Symbiont",NA
"5469","Up","Breviolum_Sid-radians_Avila-Medina_DN765299_c0_g1_i1_Symbiont",NA
"5470","Up","Breviolum_Sid-radians_Avila-Medina_DN765466_c0_g1_i1_Symbiont",NA
"5471","Up","Breviolum_Sid-radians_Avila-Medina_DN765517_c0_g1_i1_Symbiont",NA
"5472","Up","Breviolum_Sid-radians_Avila-Medina_DN765561_c0_g1_i1_Symbiont",NA
"5473","Up","Breviolum_Sid-radians_Avila-Medina_DN765584_c0_g1_i1_Symbiont",NA
"5474","Up","Breviolum_Sid-radians_Avila-Medina_DN765598_c0_g1_i1_Symbiont",NA
"5475","Up","Breviolum_Sid-radians_Avila-Medina_DN765619_c0_g1_i1_Symbiont",NA
"5476","Up","Breviolum_Sid-radians_Avila-Medina_DN765817_c0_g1_i1_Symbiont",NA
"5477","Up","Breviolum_Sid-radians_Avila-Medina_DN765889_c0_g1_i1_Symbiont",NA
"5478","Up","Breviolum_Sid-radians_Avila-Medina_DN765992_c0_g1_i1_Symbiont",NA
"5479","Up","Breviolum_Sid-radians_Avila-Medina_DN766065_c0_g1_i1_Symbiont",NA
"5480","Up","Breviolum_Sid-radians_Avila-Medina_DN766089_c0_g1_i1_Symbiont",NA
"5481","Up","Breviolum_Sid-radians_Avila-Medina_DN766097_c0_g1_i1_Symbiont",NA
"5482","Up","Breviolum_Sid-radians_Avila-Medina_DN766135_c0_g1_i1_Symbiont",NA
"5483","Up","Breviolum_Sid-radians_Avila-Medina_DN766142_c0_g1_i1_Symbiont",NA
"5484","Up","Breviolum_Sid-radians_Avila-Medina_DN766147_c0_g1_i1_Symbiont",NA
"5485","Up","Breviolum_Sid-radians_Avila-Medina_DN766208_c0_g1_i1_Symbiont",NA
"5486","Up","Breviolum_Sid-radians_Avila-Medina_DN766271_c0_g1_i1_Symbiont",NA
"5487","Up","Breviolum_Sid-radians_Avila-Medina_DN766300_c0_g1_i1_Symbiont",NA
"5488","Up","Breviolum_Sid-radians_Avila-Medina_DN766350_c0_g1_i1_Symbiont",NA
"5489","Up","Breviolum_Sid-radians_Avila-Medina_DN766355_c0_g1_i1_Symbiont",NA
"5490","Up","Breviolum_Sid-radians_Avila-Medina_DN766374_c0_g1_i1_Symbiont",NA
"5491","Up","Breviolum_Sid-radians_Avila-Medina_DN766411_c0_g1_i1_Symbiont",NA
"5492","Up","Breviolum_Sid-radians_Avila-Medina_DN766509_c0_g1_i1_Symbiont",NA
"5493","Up","Breviolum_Sid-radians_Avila-Medina_DN766650_c0_g1_i1_Symbiont",NA
"5494","Up","Breviolum_Sid-radians_Avila-Medina_DN766703_c0_g1_i1_Symbiont",NA
"5495","Up","Breviolum_Sid-radians_Avila-Medina_DN766723_c0_g1_i1_Symbiont",NA
"5496","Up","Breviolum_Sid-radians_Avila-Medina_DN766784_c0_g1_i1_Symbiont",NA
"5497","Up","Breviolum_Sid-radians_Avila-Medina_DN766867_c1_g1_i1_Symbiont",NA
"5498","Up","Breviolum_Sid-radians_Avila-Medina_DN766923_c0_g1_i1_Symbiont",NA
"5499","Up","Breviolum_Sid-radians_Avila-Medina_DN766935_c0_g1_i1_Symbiont",NA
"5500","Up","Breviolum_Sid-radians_Avila-Medina_DN766989_c0_g1_i1_Symbiont",NA
"5501","Up","Breviolum_Sid-radians_Avila-Medina_DN766993_c0_g1_i1_Symbiont",NA
"5502","Up","Breviolum_Sid-radians_Avila-Medina_DN767076_c0_g1_i1_Symbiont",NA
"5503","Up","Breviolum_Sid-radians_Avila-Medina_DN767193_c0_g1_i1_Symbiont",NA
"5504","Up","Breviolum_Sid-radians_Avila-Medina_DN767209_c0_g1_i1_Symbiont",NA
"5505","Up","Breviolum_Sid-radians_Avila-Medina_DN767218_c0_g1_i1_Symbiont",NA
"5506","Up","Breviolum_Sid-radians_Avila-Medina_DN767223_c0_g1_i1_Symbiont",NA
"5507","Up","Breviolum_Sid-radians_Avila-Medina_DN767373_c0_g1_i1_Symbiont",NA
"5508","Up","Breviolum_Sid-radians_Avila-Medina_DN767443_c0_g1_i1_Symbiont",NA
"5509","Up","Breviolum_Sid-radians_Avila-Medina_DN767457_c0_g1_i1_Symbiont",NA
"5510","Up","Breviolum_Sid-radians_Avila-Medina_DN767556_c0_g1_i1_Symbiont",NA
"5511","Up","Breviolum_Sid-radians_Avila-Medina_DN767596_c0_g1_i1_Symbiont",NA
"5512","Up","Breviolum_Sid-radians_Avila-Medina_DN767606_c0_g1_i1_Symbiont",NA
"5513","Up","Breviolum_Sid-radians_Avila-Medina_DN767739_c0_g1_i1_Symbiont",NA
"5514","Up","Breviolum_Sid-radians_Avila-Medina_DN767779_c0_g1_i1_Symbiont",NA
"5515","Up","Breviolum_Sid-radians_Avila-Medina_DN767872_c0_g1_i1_Symbiont",NA
"5516","Up","Breviolum_Sid-radians_Avila-Medina_DN767896_c0_g1_i1_Symbiont",NA
"5517","Up","Breviolum_Sid-radians_Avila-Medina_DN767906_c0_g1_i1_Symbiont",NA
"5518","Up","Breviolum_Sid-radians_Avila-Medina_DN767925_c0_g1_i1_Symbiont",NA
"5519","Up","Breviolum_Sid-radians_Avila-Medina_DN767955_c0_g1_i1_Symbiont",NA
"5520","Up","Breviolum_Sid-radians_Avila-Medina_DN768221_c0_g1_i1_Symbiont",NA
"5521","Up","Breviolum_Sid-radians_Avila-Medina_DN768269_c0_g1_i1_Symbiont",NA
"5522","Up","Breviolum_Sid-radians_Avila-Medina_DN768312_c0_g1_i1_Symbiont",NA
"5523","Up","Breviolum_Sid-radians_Avila-Medina_DN768422_c0_g1_i1_Symbiont",NA
"5524","Up","Breviolum_Sid-radians_Avila-Medina_DN768453_c0_g1_i1_Symbiont",NA
"5525","Up","Breviolum_Sid-radians_Avila-Medina_DN768534_c0_g1_i1_Symbiont",NA
"5526","Up","Breviolum_Sid-radians_Avila-Medina_DN768540_c0_g1_i1_Symbiont",NA
"5527","Up","Breviolum_Sid-radians_Avila-Medina_DN768652_c0_g1_i1_Symbiont",NA
"5528","Up","Breviolum_Sid-radians_Avila-Medina_DN768867_c0_g1_i1_Symbiont",NA
"5529","Up","Breviolum_Sid-radians_Avila-Medina_DN768953_c0_g1_i1_Symbiont",NA
"5530","Up","Breviolum_Sid-radians_Avila-Medina_DN768978_c0_g1_i1_Symbiont",NA
"5531","Up","Breviolum_Sid-radians_Avila-Medina_DN768990_c0_g1_i1_Symbiont",NA
"5532","Up","Breviolum_Sid-radians_Avila-Medina_DN768994_c0_g1_i1_Symbiont",NA
"5533","Up","Breviolum_Sid-radians_Avila-Medina_DN769095_c0_g1_i1_Symbiont",NA
"5534","Up","Breviolum_Sid-radians_Avila-Medina_DN769109_c0_g1_i1_Symbiont",NA
"5535","Up","Breviolum_Sid-radians_Avila-Medina_DN769276_c0_g1_i1_Symbiont",NA
"5536","Up","Breviolum_Sid-radians_Avila-Medina_DN769279_c0_g1_i1_Symbiont",NA
"5537","Up","Breviolum_Sid-radians_Avila-Medina_DN76929_c0_g1_i1_Symbiont",NA
"5538","Up","Breviolum_Sid-radians_Avila-Medina_DN769365_c0_g1_i1_Symbiont",NA
"5539","Up","Breviolum_Sid-radians_Avila-Medina_DN769564_c0_g1_i1_Symbiont",NA
"5540","Up","Breviolum_Sid-radians_Avila-Medina_DN769574_c0_g1_i1_Symbiont",NA
"5541","Up","Breviolum_Sid-radians_Avila-Medina_DN769589_c0_g1_i1_Symbiont",NA
"5542","Up","Breviolum_Sid-radians_Avila-Medina_DN769771_c0_g1_i1_Symbiont",NA
"5543","Up","Breviolum_Sid-radians_Avila-Medina_DN7697_c0_g2_i1_Symbiont",NA
"5544","Up","Breviolum_Sid-radians_Avila-Medina_DN769809_c0_g1_i1_Symbiont",NA
