"","DEG","up.results_OC_RC_padj.1","down.results_OC_RC_padj.1"
"346","Down",NA,"Cladocopium_Davies_comp115724_c0_seq1_Symbiont"
"347","Down",NA,"Cladocopium_Davies_comp115729_c0_seq1_Symbiont"
"348","Down",NA,"Cladocopium_Davies_comp115730_c0_seq1_Symbiont"
"349","Down",NA,"Cladocopium_Davies_comp115735_c0_seq1_Symbiont"
"350","Down",NA,"Cladocopium_Davies_comp115736_c0_seq1_Symbiont"
"351","Down",NA,"Cladocopium_Davies_comp115738_c0_seq1_Symbiont"
"352","Down",NA,"Cladocopium_Davies_comp115748_c0_seq1_Symbiont"
"353","Down",NA,"Cladocopium_Davies_comp115754_c0_seq1_Symbiont"
"354","Down",NA,"Cladocopium_Davies_comp115755_c0_seq1_Symbiont"
"355","Down",NA,"Cladocopium_Davies_comp115756_c0_seq1_Symbiont"
"356","Down",NA,"Cladocopium_Davies_comp115760_c0_seq1_Symbiont"
"357","Down",NA,"Cladocopium_Davies_comp115763_c0_seq1_Symbiont"
"358","Down",NA,"Cladocopium_Davies_comp115765_c0_seq1_Symbiont"
"359","Down",NA,"Cladocopium_Davies_comp115766_c0_seq1_Symbiont"
"360","Down",NA,"Cladocopium_Davies_comp115767_c0_seq1_Symbiont"
"361","Down",NA,"Cladocopium_Davies_comp115768_c0_seq1_Symbiont"
"362","Down",NA,"Cladocopium_Davies_comp115769_c0_seq1_Symbiont"
"363","Down",NA,"Cladocopium_Davies_comp115771_c0_seq1_Symbiont"
"364","Down",NA,"Cladocopium_Davies_comp115773_c0_seq1_Symbiont"
"365","Down",NA,"Cladocopium_Davies_comp115774_c0_seq1_Symbiont"
"366","Down",NA,"Cladocopium_Davies_comp115780_c0_seq1_Symbiont"
"367","Down",NA,"Cladocopium_Davies_comp115781_c0_seq1_Symbiont"
"368","Down",NA,"Cladocopium_Davies_comp115784_c0_seq1_Symbiont"
"369","Down",NA,"Cladocopium_Davies_comp115785_c0_seq1_Symbiont"
"370","Down",NA,"Cladocopium_Davies_comp115787_c0_seq1_Symbiont"
"371","Down",NA,"Cladocopium_Davies_comp115794_c0_seq2_Symbiont"
"372","Down",NA,"Cladocopium_Davies_comp115797_c0_seq1_Symbiont"
"373","Down",NA,"Cladocopium_Davies_comp115798_c0_seq1_Symbiont"
"374","Down",NA,"Cladocopium_Davies_comp115803_c0_seq1_Symbiont"
"375","Down",NA,"Cladocopium_Davies_comp115804_c0_seq2_Symbiont"
"376","Down",NA,"Cladocopium_Davies_comp115809_c0_seq1_Symbiont"
"377","Down",NA,"Cladocopium_Davies_comp115811_c0_seq1_Symbiont"
"378","Down",NA,"Cladocopium_Davies_comp115813_c0_seq1_Symbiont"
"379","Down",NA,"Cladocopium_Davies_comp115817_c0_seq1_Symbiont"
"380","Down",NA,"Cladocopium_Davies_comp115819_c0_seq1_Symbiont"
"381","Down",NA,"Cladocopium_Davies_comp115820_c0_seq1_Symbiont"
"382","Down",NA,"Cladocopium_Davies_comp115825_c0_seq1_Symbiont"
"383","Down",NA,"Cladocopium_Davies_comp115826_c0_seq1_Symbiont"
"384","Down",NA,"Cladocopium_Davies_comp115832_c0_seq1_Symbiont"
"385","Down",NA,"Cladocopium_Davies_comp115834_c0_seq1_Symbiont"
"386","Down",NA,"Cladocopium_Davies_comp115838_c0_seq1_Symbiont"
"387","Down",NA,"Cladocopium_Davies_comp115841_c0_seq1_Symbiont"
"388","Down",NA,"Cladocopium_Davies_comp115845_c0_seq1_Symbiont"
"389","Down",NA,"Cladocopium_Davies_comp115848_c0_seq1_Symbiont"
"390","Down",NA,"Cladocopium_Davies_comp115851_c0_seq1_Symbiont"
"391","Down",NA,"Cladocopium_Davies_comp115853_c0_seq1_Symbiont"
"392","Down",NA,"Cladocopium_Davies_comp115855_c0_seq1_Symbiont"
"393","Down",NA,"Cladocopium_Davies_comp115856_c0_seq1_Symbiont"
"394","Down",NA,"Cladocopium_Davies_comp115857_c0_seq1_Symbiont"
"395","Down",NA,"Cladocopium_Davies_comp115859_c0_seq1_Symbiont"
"396","Down",NA,"Cladocopium_Davies_comp115860_c0_seq1_Symbiont"
"397","Down",NA,"Cladocopium_Davies_comp115862_c0_seq1_Symbiont"
"398","Down",NA,"Cladocopium_Davies_comp115869_c0_seq1_Symbiont"
"399","Down",NA,"Cladocopium_Davies_comp115872_c0_seq1_Symbiont"
"400","Down",NA,"Cladocopium_Davies_comp115880_c0_seq1_Symbiont"
"401","Down",NA,"Cladocopium_Davies_comp115881_c0_seq1_Symbiont"
"402","Down",NA,"Cladocopium_Davies_comp115882_c0_seq1_Symbiont"
"403","Down",NA,"Cladocopium_Davies_comp115884_c0_seq1_Symbiont"
"404","Down",NA,"Cladocopium_Davies_comp115885_c0_seq1_Symbiont"
"405","Down",NA,"Cladocopium_Davies_comp115886_c0_seq1_Symbiont"
"406","Down",NA,"Cladocopium_Davies_comp115887_c0_seq1_Symbiont"
"407","Down",NA,"Cladocopium_Davies_comp115888_c0_seq1_Symbiont"
"408","Down",NA,"Cladocopium_Davies_comp115890_c0_seq1_Symbiont"
"409","Down",NA,"Cladocopium_Davies_comp115892_c0_seq1_Symbiont"
"410","Down",NA,"Cladocopium_Davies_comp115894_c0_seq1_Symbiont"
"411","Down",NA,"Cladocopium_Davies_comp115898_c0_seq2_Symbiont"
"412","Down",NA,"Cladocopium_Davies_comp115899_c0_seq1_Symbiont"
"413","Down",NA,"Cladocopium_Davies_comp115904_c0_seq3_Symbiont"
"414","Down",NA,"Cladocopium_Davies_comp115906_c0_seq1_Symbiont"
"415","Down",NA,"Cladocopium_Davies_comp115907_c0_seq1_Symbiont"
"416","Down",NA,"Cladocopium_Davies_comp115917_c0_seq1_Symbiont"
"417","Down",NA,"Cladocopium_Davies_comp115919_c0_seq1_Symbiont"
"418","Down",NA,"Cladocopium_Davies_comp115925_c0_seq1_Symbiont"
"419","Down",NA,"Cladocopium_Davies_comp115932_c0_seq1_Symbiont"
"420","Down",NA,"Cladocopium_Davies_comp115935_c0_seq1_Symbiont"
"421","Down",NA,"Cladocopium_Davies_comp115939_c0_seq1_Symbiont"
"422","Down",NA,"Cladocopium_Davies_comp115940_c0_seq1_Symbiont"
"423","Down",NA,"Cladocopium_Davies_comp115945_c0_seq1_Symbiont"
"424","Down",NA,"Cladocopium_Davies_comp115946_c0_seq1_Symbiont"
"425","Down",NA,"Cladocopium_Davies_comp115950_c0_seq1_Symbiont"
"426","Down",NA,"Cladocopium_Davies_comp115955_c0_seq1_Symbiont"
"427","Down",NA,"Cladocopium_Davies_comp115957_c0_seq1_Symbiont"
"428","Down",NA,"Cladocopium_Davies_comp115961_c0_seq1_Symbiont"
"429","Down",NA,"Cladocopium_Davies_comp115966_c0_seq1_Symbiont"
"430","Down",NA,"Cladocopium_Davies_comp115967_c0_seq1_Symbiont"
"431","Down",NA,"Cladocopium_Davies_comp115971_c0_seq1_Symbiont"
"432","Down",NA,"Cladocopium_Davies_comp115974_c0_seq1_Symbiont"
"433","Down",NA,"Cladocopium_Davies_comp115975_c0_seq1_Symbiont"
"434","Down",NA,"Cladocopium_Davies_comp115978_c0_seq1_Symbiont"
"435","Down",NA,"Cladocopium_Davies_comp115980_c0_seq2_Symbiont"
"436","Down",NA,"Cladocopium_Davies_comp115981_c0_seq1_Symbiont"
"437","Down",NA,"Cladocopium_Davies_comp115982_c0_seq1_Symbiont"
"438","Down",NA,"Cladocopium_Davies_comp115983_c0_seq1_Symbiont"
"439","Down",NA,"Cladocopium_Davies_comp115984_c0_seq1_Symbiont"
"440","Down",NA,"Cladocopium_Davies_comp115986_c0_seq1_Symbiont"
"441","Down",NA,"Cladocopium_Davies_comp115987_c0_seq1_Symbiont"
"442","Down",NA,"Cladocopium_Davies_comp115991_c0_seq1_Symbiont"
"443","Down",NA,"Cladocopium_Davies_comp115993_c0_seq1_Symbiont"
"444","Down",NA,"Cladocopium_Davies_comp115997_c0_seq1_Symbiont"
"445","Down",NA,"Cladocopium_Davies_comp115998_c0_seq1_Symbiont"
"446","Down",NA,"Cladocopium_Davies_comp116003_c0_seq1_Symbiont"
"447","Down",NA,"Cladocopium_Davies_comp116008_c0_seq1_Symbiont"
"448","Down",NA,"Cladocopium_Davies_comp116010_c0_seq1_Symbiont"
"449","Down",NA,"Cladocopium_Davies_comp116013_c0_seq1_Symbiont"
"450","Down",NA,"Cladocopium_Davies_comp116014_c0_seq1_Symbiont"
"451","Down",NA,"Cladocopium_Davies_comp116018_c0_seq1_Symbiont"
"452","Down",NA,"Cladocopium_Davies_comp116024_c0_seq1_Symbiont"
"453","Down",NA,"Cladocopium_Davies_comp116025_c0_seq1_Symbiont"
"454","Down",NA,"Cladocopium_Davies_comp116032_c1_seq1_Symbiont"
"455","Down",NA,"Cladocopium_Davies_comp116034_c0_seq1_Symbiont"
"456","Down",NA,"Cladocopium_Davies_comp116035_c0_seq2_Symbiont"
"457","Down",NA,"Cladocopium_Davies_comp116036_c0_seq1_Symbiont"
"458","Down",NA,"Cladocopium_Davies_comp116040_c0_seq1_Symbiont"
"459","Down",NA,"Cladocopium_Davies_comp116046_c0_seq1_Symbiont"
"460","Down",NA,"Cladocopium_Davies_comp116051_c0_seq1_Symbiont"
"461","Down",NA,"Cladocopium_Davies_comp116052_c0_seq1_Symbiont"
"462","Down",NA,"Cladocopium_Davies_comp116057_c0_seq1_Symbiont"
"463","Down",NA,"Cladocopium_Davies_comp116059_c0_seq1_Symbiont"
"464","Down",NA,"Cladocopium_Davies_comp116063_c0_seq1_Symbiont"
"465","Down",NA,"Cladocopium_Davies_comp116064_c0_seq1_Symbiont"
"466","Down",NA,"Cladocopium_Davies_comp116065_c0_seq1_Symbiont"
"467","Down",NA,"Cladocopium_Davies_comp116074_c0_seq1_Symbiont"
"468","Down",NA,"Cladocopium_Davies_comp116076_c0_seq1_Symbiont"
"469","Down",NA,"Cladocopium_Davies_comp116078_c0_seq1_Symbiont"
"470","Down",NA,"Cladocopium_Davies_comp116081_c0_seq1_Symbiont"
"471","Down",NA,"Cladocopium_Davies_comp116083_c0_seq1_Symbiont"
"472","Down",NA,"Cladocopium_Davies_comp116086_c0_seq1_Symbiont"
"473","Down",NA,"Cladocopium_Davies_comp116090_c0_seq1_Symbiont"
"474","Down",NA,"Cladocopium_Davies_comp116093_c0_seq1_Symbiont"
"475","Down",NA,"Cladocopium_Davies_comp116095_c0_seq1_Symbiont"
"476","Down",NA,"Cladocopium_Davies_comp116098_c0_seq1_Symbiont"
"477","Down",NA,"Cladocopium_Davies_comp116102_c0_seq1_Symbiont"
"478","Down",NA,"Cladocopium_Davies_comp116104_c0_seq1_Symbiont"
"479","Down",NA,"Cladocopium_Davies_comp116107_c0_seq1_Symbiont"
"480","Down",NA,"Cladocopium_Davies_comp116108_c0_seq1_Symbiont"
"481","Down",NA,"Cladocopium_Davies_comp116109_c0_seq1_Symbiont"
"482","Down",NA,"Cladocopium_Davies_comp116117_c0_seq1_Symbiont"
"483","Down",NA,"Cladocopium_Davies_comp116131_c0_seq1_Symbiont"
"484","Down",NA,"Cladocopium_Davies_comp116133_c0_seq1_Symbiont"
"485","Down",NA,"Cladocopium_Davies_comp116135_c0_seq1_Symbiont"
"486","Down",NA,"Cladocopium_Davies_comp116141_c0_seq1_Symbiont"
"487","Down",NA,"Cladocopium_Davies_comp116143_c0_seq1_Symbiont"
"488","Down",NA,"Cladocopium_Davies_comp116149_c0_seq1_Symbiont"
"489","Down",NA,"Cladocopium_Davies_comp116152_c0_seq1_Symbiont"
"490","Down",NA,"Cladocopium_Davies_comp116154_c0_seq1_Symbiont"
"491","Down",NA,"Cladocopium_Davies_comp116165_c0_seq1_Symbiont"
"492","Down",NA,"Cladocopium_Davies_comp116167_c0_seq1_Symbiont"
"493","Down",NA,"Cladocopium_Davies_comp116168_c0_seq1_Symbiont"
"494","Down",NA,"Cladocopium_Davies_comp116170_c0_seq2_Symbiont"
"495","Down",NA,"Cladocopium_Davies_comp116194_c0_seq1_Symbiont"
"496","Down",NA,"Cladocopium_Davies_comp116195_c0_seq1_Symbiont"
"497","Down",NA,"Cladocopium_Davies_comp116201_c1_seq1_Symbiont"
"498","Down",NA,"Cladocopium_Davies_comp116202_c0_seq5_Symbiont"
"499","Down",NA,"Cladocopium_Davies_comp116209_c0_seq1_Symbiont"
"500","Down",NA,"Cladocopium_Davies_comp116210_c0_seq1_Symbiont"
"501","Down",NA,"Cladocopium_Davies_comp116217_c0_seq1_Symbiont"
"502","Down",NA,"Cladocopium_Davies_comp116218_c0_seq1_Symbiont"
"503","Down",NA,"Cladocopium_Davies_comp116219_c0_seq1_Symbiont"
"504","Down",NA,"Cladocopium_Davies_comp116222_c1_seq1_Symbiont"
"505","Down",NA,"Cladocopium_Davies_comp116223_c0_seq1_Symbiont"
"506","Down",NA,"Cladocopium_Davies_comp116225_c0_seq1_Symbiont"
"507","Down",NA,"Cladocopium_Davies_comp116230_c0_seq1_Symbiont"
"508","Down",NA,"Cladocopium_Davies_comp116231_c0_seq1_Symbiont"
"509","Down",NA,"Cladocopium_Davies_comp116238_c0_seq1_Symbiont"
"510","Down",NA,"Cladocopium_Davies_comp116239_c0_seq1_Symbiont"
"511","Down",NA,"Cladocopium_Davies_comp116240_c0_seq1_Symbiont"
"512","Down",NA,"Cladocopium_Davies_comp116241_c0_seq2_Symbiont"
"513","Down",NA,"Cladocopium_Davies_comp116249_c0_seq1_Symbiont"
"514","Down",NA,"Cladocopium_Davies_comp116253_c0_seq1_Symbiont"
"515","Down",NA,"Cladocopium_Davies_comp116254_c0_seq1_Symbiont"
"516","Down",NA,"Cladocopium_Davies_comp116255_c0_seq1_Symbiont"
"517","Down",NA,"Cladocopium_Davies_comp116259_c0_seq2_Symbiont"
"518","Down",NA,"Cladocopium_Davies_comp116265_c0_seq2_Symbiont"
"519","Down",NA,"Cladocopium_Davies_comp116267_c0_seq1_Symbiont"
"520","Down",NA,"Cladocopium_Davies_comp116268_c0_seq1_Symbiont"
"521","Down",NA,"Cladocopium_Davies_comp116271_c1_seq1_Symbiont"
"522","Down",NA,"Cladocopium_Davies_comp116274_c0_seq1_Symbiont"
"523","Down",NA,"Cladocopium_Davies_comp116282_c0_seq1_Symbiont"
"524","Down",NA,"Cladocopium_Davies_comp116287_c0_seq1_Symbiont"
"525","Down",NA,"Cladocopium_Davies_comp116288_c0_seq1_Symbiont"
"526","Down",NA,"Cladocopium_Davies_comp116291_c0_seq1_Symbiont"
"527","Down",NA,"Cladocopium_Davies_comp116294_c0_seq1_Symbiont"
"528","Down",NA,"Cladocopium_Davies_comp116295_c0_seq1_Symbiont"
"529","Down",NA,"Cladocopium_Davies_comp116297_c0_seq1_Symbiont"
"530","Down",NA,"Cladocopium_Davies_comp116298_c0_seq1_Symbiont"
"531","Down",NA,"Cladocopium_Davies_comp116300_c0_seq2_Symbiont"
"532","Down",NA,"Cladocopium_Davies_comp116305_c0_seq1_Symbiont"
"533","Down",NA,"Cladocopium_Davies_comp116306_c0_seq2_Symbiont"
"534","Down",NA,"Cladocopium_Davies_comp116311_c0_seq1_Symbiont"
"535","Down",NA,"Cladocopium_Davies_comp116312_c0_seq1_Symbiont"
"536","Down",NA,"Cladocopium_Davies_comp116313_c0_seq2_Symbiont"
"537","Down",NA,"Cladocopium_Davies_comp116315_c0_seq1_Symbiont"
"538","Down",NA,"Cladocopium_Davies_comp116316_c0_seq1_Symbiont"
"539","Down",NA,"Cladocopium_Davies_comp116323_c0_seq1_Symbiont"
"540","Down",NA,"Cladocopium_Davies_comp116327_c0_seq1_Symbiont"
"541","Down",NA,"Cladocopium_Davies_comp116328_c0_seq1_Symbiont"
"542","Down",NA,"Cladocopium_Davies_comp116329_c0_seq1_Symbiont"
"543","Down",NA,"Cladocopium_Davies_comp116334_c0_seq1_Symbiont"
"544","Down",NA,"Cladocopium_Davies_comp116340_c0_seq1_Symbiont"
"545","Down",NA,"Cladocopium_Davies_comp116341_c0_seq1_Symbiont"
"546","Down",NA,"Cladocopium_Davies_comp116343_c0_seq1_Symbiont"
"547","Down",NA,"Cladocopium_Davies_comp116347_c0_seq1_Symbiont"
"548","Down",NA,"Cladocopium_Davies_comp116348_c0_seq1_Symbiont"
"549","Down",NA,"Cladocopium_Davies_comp116349_c0_seq1_Symbiont"
"550","Down",NA,"Cladocopium_Davies_comp116353_c0_seq1_Symbiont"
"551","Down",NA,"Cladocopium_Davies_comp116354_c0_seq1_Symbiont"
"552","Down",NA,"Cladocopium_Davies_comp116356_c0_seq1_Symbiont"
"553","Down",NA,"Cladocopium_Davies_comp116361_c0_seq1_Symbiont"
"554","Down",NA,"Cladocopium_Davies_comp116362_c0_seq1_Symbiont"
"555","Down",NA,"Cladocopium_Davies_comp116364_c0_seq1_Symbiont"
"556","Down",NA,"Cladocopium_Davies_comp116368_c0_seq1_Symbiont"
"557","Down",NA,"Cladocopium_Davies_comp116372_c0_seq1_Symbiont"
"558","Down",NA,"Cladocopium_Davies_comp116381_c0_seq1_Symbiont"
"559","Down",NA,"Cladocopium_Davies_comp116383_c0_seq1_Symbiont"
"560","Down",NA,"Cladocopium_Davies_comp116392_c0_seq1_Symbiont"
"561","Down",NA,"Cladocopium_Davies_comp116397_c0_seq1_Symbiont"
"562","Down",NA,"Cladocopium_Davies_comp116398_c0_seq1_Symbiont"
"563","Down",NA,"Cladocopium_Davies_comp116400_c0_seq1_Symbiont"
"564","Down",NA,"Cladocopium_Davies_comp116403_c0_seq1_Symbiont"
"565","Down",NA,"Cladocopium_Davies_comp116409_c0_seq1_Symbiont"
"566","Down",NA,"Cladocopium_Davies_comp116410_c0_seq1_Symbiont"
"567","Down",NA,"Cladocopium_Davies_comp116415_c1_seq1_Symbiont"
"568","Down",NA,"Cladocopium_Davies_comp116420_c0_seq1_Symbiont"
"569","Down",NA,"Cladocopium_Davies_comp116422_c0_seq1_Symbiont"
"570","Down",NA,"Cladocopium_Davies_comp116424_c0_seq1_Symbiont"
"571","Down",NA,"Cladocopium_Davies_comp116425_c0_seq1_Symbiont"
"572","Down",NA,"Cladocopium_Davies_comp116427_c0_seq1_Symbiont"
"573","Down",NA,"Cladocopium_Davies_comp116432_c0_seq1_Symbiont"
"574","Down",NA,"Cladocopium_Davies_comp116436_c0_seq1_Symbiont"
"575","Down",NA,"Cladocopium_Davies_comp116440_c0_seq2_Symbiont"
"576","Down",NA,"Cladocopium_Davies_comp116442_c0_seq1_Symbiont"
"577","Down",NA,"Cladocopium_Davies_comp116444_c0_seq1_Symbiont"
"578","Down",NA,"Cladocopium_Davies_comp116446_c0_seq1_Symbiont"
"579","Down",NA,"Cladocopium_Davies_comp116451_c0_seq1_Symbiont"
"580","Down",NA,"Cladocopium_Davies_comp116452_c0_seq1_Symbiont"
"581","Down",NA,"Cladocopium_Davies_comp116468_c0_seq1_Symbiont"
"582","Down",NA,"Cladocopium_Davies_comp116470_c0_seq1_Symbiont"
"583","Down",NA,"Cladocopium_Davies_comp116473_c0_seq1_Symbiont"
"584","Down",NA,"Cladocopium_Davies_comp116474_c0_seq3_Symbiont"
"585","Down",NA,"Cladocopium_Davies_comp116475_c0_seq1_Symbiont"
"586","Down",NA,"Cladocopium_Davies_comp116476_c0_seq1_Symbiont"
"587","Down",NA,"Cladocopium_Davies_comp116479_c0_seq1_Symbiont"
"588","Down",NA,"Cladocopium_Davies_comp116480_c0_seq1_Symbiont"
"589","Down",NA,"Cladocopium_Davies_comp116481_c0_seq1_Symbiont"
"590","Down",NA,"Cladocopium_Davies_comp116488_c0_seq1_Symbiont"
"591","Down",NA,"Cladocopium_Davies_comp116489_c0_seq1_Symbiont"
"592","Down",NA,"Cladocopium_Davies_comp116492_c0_seq1_Symbiont"
"593","Down",NA,"Cladocopium_Davies_comp116493_c0_seq1_Symbiont"
"594","Down",NA,"Cladocopium_Davies_comp116501_c0_seq1_Symbiont"
"595","Down",NA,"Cladocopium_Davies_comp116508_c0_seq1_Symbiont"
"596","Down",NA,"Cladocopium_Davies_comp116509_c0_seq1_Symbiont"
"597","Down",NA,"Cladocopium_Davies_comp116518_c0_seq1_Symbiont"
"598","Down",NA,"Cladocopium_Davies_comp116524_c0_seq1_Symbiont"
"599","Down",NA,"Cladocopium_Davies_comp116532_c0_seq1_Symbiont"
"600","Down",NA,"Cladocopium_Davies_comp116537_c0_seq1_Symbiont"
"601","Down",NA,"Cladocopium_Davies_comp116538_c0_seq1_Symbiont"
"602","Down",NA,"Cladocopium_Davies_comp116543_c0_seq1_Symbiont"
"603","Down",NA,"Cladocopium_Davies_comp116545_c0_seq1_Symbiont"
"604","Down",NA,"Cladocopium_Davies_comp116549_c0_seq1_Symbiont"
"605","Down",NA,"Cladocopium_Davies_comp116557_c0_seq1_Symbiont"
"606","Down",NA,"Cladocopium_Davies_comp116560_c0_seq2_Symbiont"
"607","Down",NA,"Cladocopium_Davies_comp116564_c0_seq2_Symbiont"
"608","Down",NA,"Cladocopium_Davies_comp116578_c0_seq1_Symbiont"
"609","Down",NA,"Cladocopium_Davies_comp116584_c0_seq2_Symbiont"
"610","Down",NA,"Cladocopium_Davies_comp116587_c0_seq1_Symbiont"
"611","Down",NA,"Cladocopium_Davies_comp116591_c0_seq1_Symbiont"
"612","Down",NA,"Cladocopium_Davies_comp116592_c0_seq1_Symbiont"
"613","Down",NA,"Cladocopium_Davies_comp116596_c0_seq1_Symbiont"
"614","Down",NA,"Cladocopium_Davies_comp116602_c0_seq1_Symbiont"
"615","Down",NA,"Cladocopium_Davies_comp116604_c0_seq1_Symbiont"
"616","Down",NA,"Cladocopium_Davies_comp116607_c0_seq1_Symbiont"
"617","Down",NA,"Cladocopium_Davies_comp116608_c0_seq1_Symbiont"
"618","Down",NA,"Cladocopium_Davies_comp116611_c0_seq1_Symbiont"
"619","Down",NA,"Cladocopium_Davies_comp116615_c0_seq1_Symbiont"
"620","Down",NA,"Cladocopium_Davies_comp116619_c0_seq1_Symbiont"
"621","Down",NA,"Cladocopium_Davies_comp116620_c0_seq1_Symbiont"
"622","Down",NA,"Cladocopium_Davies_comp116627_c0_seq1_Symbiont"
"623","Down",NA,"Cladocopium_Davies_comp116634_c0_seq1_Symbiont"
"624","Down",NA,"Cladocopium_Davies_comp116635_c0_seq1_Symbiont"
"625","Down",NA,"Cladocopium_Davies_comp116643_c0_seq2_Symbiont"
"626","Down",NA,"Cladocopium_Davies_comp116645_c0_seq1_Symbiont"
"627","Down",NA,"Cladocopium_Davies_comp116646_c0_seq1_Symbiont"
"628","Down",NA,"Cladocopium_Davies_comp116647_c0_seq1_Symbiont"
"629","Down",NA,"Cladocopium_Davies_comp116648_c0_seq1_Symbiont"
"630","Down",NA,"Cladocopium_Davies_comp116652_c0_seq1_Symbiont"
"631","Down",NA,"Cladocopium_Davies_comp116657_c0_seq1_Symbiont"
"632","Down",NA,"Cladocopium_Davies_comp116658_c0_seq1_Symbiont"
"633","Down",NA,"Cladocopium_Davies_comp116660_c0_seq1_Symbiont"
"634","Down",NA,"Cladocopium_Davies_comp116664_c0_seq1_Symbiont"
"635","Down",NA,"Cladocopium_Davies_comp116665_c0_seq1_Symbiont"
"636","Down",NA,"Cladocopium_Davies_comp116672_c0_seq1_Symbiont"
"637","Down",NA,"Cladocopium_Davies_comp116674_c0_seq1_Symbiont"
"638","Down",NA,"Cladocopium_Davies_comp116675_c0_seq1_Symbiont"
"639","Down",NA,"Cladocopium_Davies_comp116678_c0_seq1_Symbiont"
"640","Down",NA,"Cladocopium_Davies_comp116691_c0_seq1_Symbiont"
"641","Down",NA,"Cladocopium_Davies_comp116693_c1_seq1_Symbiont"
"642","Down",NA,"Cladocopium_Davies_comp116695_c0_seq1_Symbiont"
"643","Down",NA,"Cladocopium_Davies_comp116698_c0_seq1_Symbiont"
"644","Down",NA,"Cladocopium_Davies_comp116712_c0_seq1_Symbiont"
"645","Down",NA,"Cladocopium_Davies_comp116719_c0_seq1_Symbiont"
"646","Down",NA,"Cladocopium_Davies_comp116721_c0_seq1_Symbiont"
"647","Down",NA,"Cladocopium_Davies_comp116726_c0_seq1_Symbiont"
"648","Down",NA,"Cladocopium_Davies_comp116730_c0_seq1_Symbiont"
"649","Down",NA,"Cladocopium_Davies_comp116733_c0_seq1_Symbiont"
"650","Down",NA,"Cladocopium_Davies_comp116736_c0_seq1_Symbiont"
"651","Down",NA,"Cladocopium_Davies_comp116739_c0_seq1_Symbiont"
"652","Down",NA,"Cladocopium_Davies_comp116741_c0_seq1_Symbiont"
"653","Down",NA,"Cladocopium_Davies_comp116745_c0_seq1_Symbiont"
"654","Down",NA,"Cladocopium_Davies_comp116750_c0_seq1_Symbiont"
"655","Down",NA,"Cladocopium_Davies_comp116754_c0_seq1_Symbiont"
"656","Down",NA,"Cladocopium_Davies_comp116766_c0_seq1_Symbiont"
"657","Down",NA,"Cladocopium_Davies_comp116783_c0_seq1_Symbiont"
"658","Down",NA,"Cladocopium_Davies_comp116784_c0_seq1_Symbiont"
"659","Down",NA,"Cladocopium_Davies_comp116785_c0_seq1_Symbiont"
"660","Down",NA,"Cladocopium_Davies_comp116791_c0_seq1_Symbiont"
"661","Down",NA,"Cladocopium_Davies_comp116796_c0_seq1_Symbiont"
"662","Down",NA,"Cladocopium_Davies_comp116798_c0_seq1_Symbiont"
"663","Down",NA,"Cladocopium_Davies_comp116799_c0_seq1_Symbiont"
"664","Down",NA,"Cladocopium_Davies_comp116803_c0_seq1_Symbiont"
"665","Down",NA,"Cladocopium_Davies_comp116804_c0_seq1_Symbiont"
"666","Down",NA,"Cladocopium_Davies_comp116806_c0_seq1_Symbiont"
"667","Down",NA,"Cladocopium_Davies_comp116819_c0_seq1_Symbiont"
"668","Down",NA,"Cladocopium_Davies_comp116820_c0_seq1_Symbiont"
"669","Down",NA,"Cladocopium_Davies_comp116832_c0_seq1_Symbiont"
"670","Down",NA,"Cladocopium_Davies_comp116838_c0_seq1_Symbiont"
"671","Down",NA,"Cladocopium_Davies_comp116840_c0_seq1_Symbiont"
"672","Down",NA,"Cladocopium_Davies_comp116843_c0_seq1_Symbiont"
"673","Down",NA,"Cladocopium_Davies_comp116845_c0_seq1_Symbiont"
"674","Down",NA,"Cladocopium_Davies_comp116847_c0_seq2_Symbiont"
"675","Down",NA,"Cladocopium_Davies_comp116848_c0_seq1_Symbiont"
"676","Down",NA,"Cladocopium_Davies_comp116850_c0_seq1_Symbiont"
"677","Down",NA,"Cladocopium_Davies_comp116855_c0_seq1_Symbiont"
"678","Down",NA,"Cladocopium_Davies_comp116866_c0_seq1_Symbiont"
"679","Down",NA,"Cladocopium_Davies_comp116867_c0_seq1_Symbiont"
"680","Down",NA,"Cladocopium_Davies_comp116868_c0_seq1_Symbiont"
"681","Down",NA,"Cladocopium_Davies_comp116873_c0_seq1_Symbiont"
"682","Down",NA,"Cladocopium_Davies_comp116884_c0_seq1_Symbiont"
"683","Down",NA,"Cladocopium_Davies_comp116885_c0_seq1_Symbiont"
"684","Down",NA,"Cladocopium_Davies_comp116887_c0_seq1_Symbiont"
"685","Down",NA,"Cladocopium_Davies_comp116888_c0_seq1_Symbiont"
"686","Down",NA,"Cladocopium_Davies_comp116895_c0_seq1_Symbiont"
"687","Down",NA,"Cladocopium_Davies_comp116902_c0_seq2_Symbiont"
"688","Down",NA,"Cladocopium_Davies_comp116906_c0_seq1_Symbiont"
"689","Down",NA,"Cladocopium_Davies_comp116909_c0_seq1_Symbiont"
"690","Down",NA,"Cladocopium_Davies_comp116916_c0_seq1_Symbiont"
"691","Down",NA,"Cladocopium_Davies_comp116921_c0_seq1_Symbiont"
"692","Down",NA,"Cladocopium_Davies_comp116924_c0_seq1_Symbiont"
"693","Down",NA,"Cladocopium_Davies_comp116927_c0_seq1_Symbiont"
