ContigName,PC_349_C_Sid_yr2,PC_350_La_Sid_yr2,PC_361_N_Sid_yr2,PC_362_C_Sid_yr2,PC_363_La_Sid_yr2,PC_364_N_Sid_yr2,PC_365_C_Sid_yr2,PC_366_La_Sid_yr2,PC_368_C_Sid_yr2,PC_370_N_Sid_yr2,PC_371_C_Sid_yr2,PC_372_La_Sid_yr2,PC_373_N_Sid_yr2,PC_374_C_Sid_yr2,PC_375_La_Sid_yr2,PC_376_N_Sid_yr2,PO_331_C_Sid_yr2,PO_332_La_Sid_yr2,PO_333_N_Sid_yr2,PO_334_C_Sid_yr2,PO_335_La_Sid_yr2,PO_336_N_Sid_yr2,PO_337_C_Sid_yr2,PO_338_La_Sid_yr2,PO_339_N_Sid_yr2,PO_340_C_Sid_yr2,PO_341_La_Sid_yr2,PO_342_N_Sid_yr2,PO_343_C_Sid_yr2,PO_344_La_Sid_yr2,PO_345_N_Sid_yr2,PO_347_La_Sid_yr2,PO_348_N_Sid_yr2,R_003_C_Sid_yr2,R_004_La_Sid_yr2,R_005_N_Sid_yr2,R_009_C_Sid_yr2,R_010_La_Sid_yr2,R_011_N_Sid_yr2,R_012_C_Sid_yr2,R_013_La_Sid_yr2,R_014_N_Sid_yr2,R_015_C_Sid_yr2,R_017_N_Sid_yr2,R_018_C_Sid_yr2,R_019_La_Sid_yr2,R_020_N_Sid_yr2,R_021_C_Sid_yr2,R_022_La_Sid_yr2,R_024_C_Sid_yr2,R_025_La_Sid_yr2,R_026_N_Sid_yr2,R_027_C_Sid_yr2,R_029_N_Sid_yr2,R_030_C_Sid_yr2,R_031_La_Sid_yr2
Siderastrea_Mexico_Barshis-Radice_Host_contig06782,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,5,8,0,1,0,1,0,0,0,4,8,0,0,1,0,0,3,1,0,0,19,0,1,5,1,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06783,0,0,1,0,2,1,2,0,0,0,4,1,0,2,2,0,0,0,1,2,0,0,2,0,2,1,1,0,0,0,1,8,0,1,1,4,2,0,0,6,1,0,0,6,0,1,3,0,0,0,7,0,0,0,5,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06784,2,2,1,3,2,0,2,5,7,4,4,4,5,0,4,0,2,6,0,9,0,0,2,0,1,4,1,3,1,1,1,13,1,5,3,4,14,4,0,10,5,0,6,1,0,0,6,2,4,26,36,5,7,1,2,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06785,9,7,6,3,11,17,22,7,23,0,20,13,0,8,15,0,4,18,1,18,4,1,20,0,2,20,13,11,15,20,19,17,30,10,10,14,37,7,19,37,23,0,18,4,2,7,6,9,9,39,81,0,13,8,22,17
Siderastrea_Mexico_Barshis-Radice_Host_contig06786,7,6,4,6,1,5,13,24,13,0,3,15,0,13,7,0,4,3,4,14,6,0,14,2,7,4,6,1,7,8,5,19,20,3,17,6,25,15,12,23,34,2,12,8,0,13,15,4,12,15,50,0,4,2,12,19
Siderastrea_Mexico_Barshis-Radice_Host_contig06787,32,5,17,13,11,31,33,37,33,5,49,75,0,21,36,0,16,45,9,64,13,0,63,4,20,39,30,30,24,56,16,33,72,25,46,37,80,42,28,57,48,1,43,26,0,55,70,29,37,28,51,0,43,19,24,34
Siderastrea_Mexico_Barshis-Radice_Host_contig06788,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4,0,1,3,2,1,0,3,6,0,2,2,0,1,0,0,0,0,17,0,2,0,1,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06790,1,1,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,1,0,5,1,1,3,4,0,4,3,0,0,3,1,0,0,13,0,0,6,0,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06791,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,21,18,6,8,7,0,0,2,18,0,7,0,11,8,15,37,0,4,4,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06792,11,5,7,5,4,23,19,13,12,5,21,9,3,6,17,0,3,15,0,4,3,7,5,3,0,10,9,4,14,5,9,34,3,1,25,24,14,17,13,171,120,0,15,61,1,8,24,24,48,41,137,1,7,68,17,85
Siderastrea_Mexico_Barshis-Radice_Host_contig06793,1,0,0,1,1,0,0,0,0,0,5,5,0,1,7,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,5,5,0,0,0,1,0,2,2,7,5,0,2,0,0,0,1,0,0,0,1,0,5,0,3,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06794,2,0,1,1,2,2,2,0,2,0,2,1,0,0,0,0,1,3,5,1,0,0,0,0,0,1,0,0,0,1,2,9,1,4,4,3,5,2,1,32,15,0,3,6,0,1,2,4,2,0,32,0,2,15,1,7
Siderastrea_Mexico_Barshis-Radice_Host_contig06795,2,1,2,2,3,1,6,0,2,0,1,1,0,1,1,0,0,1,0,0,0,0,3,1,1,0,0,1,3,0,2,0,0,3,5,2,4,1,2,8,14,0,3,9,0,2,3,1,2,0,35,0,0,8,0,14
Siderastrea_Mexico_Barshis-Radice_Host_contig06796,0,1,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,4,4,4,0,0,0,9,0,0,6,0,7,6,0,7,0,2,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06797,1,1,2,1,0,2,3,1,0,0,7,1,0,0,4,0,0,0,0,1,1,0,1,0,1,1,5,3,3,2,0,2,6,0,4,2,2,2,0,11,11,0,2,1,0,0,7,2,2,0,9,0,1,0,1,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06798,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,2,0,1,1,0,2,0,0,2,0,0,4,0,0,0,0,1,2,1,1,3,1,2,1,0,1,3,0,1,1,0,0,0,2,0,1,1,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06799,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4,0,0,5,0,1,0,1,3,3,0,1,2,2,0,0,0,1,0,6,0,1,0,2,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06800,0,2,0,0,0,4,2,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,3,2,1,2,2,2,0,2,3,0,0,5,4,9,20,0,5,11,29,0,6,11,0,8,7,3,2,1,66,0,6,1,8,15
Siderastrea_Mexico_Barshis-Radice_Host_contig06801,4,3,0,0,0,2,4,1,5,0,4,3,0,0,0,0,1,3,0,2,0,0,1,0,4,0,1,1,0,1,1,0,0,0,0,2,1,0,3,2,3,0,1,2,1,1,3,0,1,0,32,0,2,12,4,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06802,143,105,80,130,68,232,278,254,237,60,388,316,7,180,282,5,63,150,39,243,74,6,352,40,107,255,240,227,284,339,239,512,346,163,569,393,343,253,200,484,2877,27,280,889,4,260,554,119,423,264,4728,3,232,486,199,1252
Siderastrea_Mexico_Barshis-Radice_Host_contig06803,13,3,21,21,14,43,49,31,42,0,32,17,0,24,30,0,11,15,4,60,7,1,34,4,11,41,16,20,14,7,11,35,103,18,15,30,105,31,56,19,29,1,29,11,0,24,40,15,37,131,18,3,30,2,32,22
Siderastrea_Mexico_Barshis-Radice_Host_contig06804,2,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,8,0,0,5,11,11,0,2,10,3,1,6,3,0,21,17,0,1,7,0,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06805,0,1,0,2,1,1,3,0,3,0,0,2,0,0,3,0,0,1,0,0,0,1,1,0,1,2,1,1,1,0,1,0,0,1,4,0,1,0,0,3,4,0,0,0,0,0,3,1,3,0,14,0,1,2,2,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06806,0,0,0,0,0,0,2,2,1,1,3,7,0,0,2,0,1,0,0,3,0,0,4,1,0,1,1,0,0,0,3,0,0,0,1,1,4,0,2,1,4,0,2,0,0,1,1,2,0,0,4,0,2,0,3,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06807,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,2,0,1,1,0,0,0,1,15,0,1,0,0,0,1,0,0,0,18,0,0,0,1,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06808,2,1,0,1,0,9,6,2,2,1,2,8,0,9,1,0,0,0,1,5,0,0,5,1,1,1,2,1,1,9,7,2,12,6,14,21,8,11,7,32,38,2,9,43,2,7,19,3,2,85,104,1,5,4,13,22
Siderastrea_Mexico_Barshis-Radice_Host_contig06809,5,1,3,1,1,1,6,0,2,2,19,5,0,2,5,0,0,5,2,7,8,0,8,0,1,2,4,2,1,6,4,4,10,1,6,9,4,3,8,13,16,2,11,8,0,2,5,2,5,20,18,0,6,0,7,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06810,0,0,1,1,1,3,1,5,3,0,7,2,0,0,4,0,1,1,0,8,0,0,6,0,3,3,4,18,2,4,2,0,5,2,5,5,4,1,8,4,7,0,1,3,0,4,6,2,5,0,1,0,6,1,5,5
Siderastrea_Mexico_Barshis-Radice_Host_contig06811,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,4,3,4,3,1,1,4,0,0,0,0,1,1,2,3,0,6,0,0,0,1,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06812,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06813,0,0,0,0,2,7,2,2,1,0,2,3,0,5,1,0,1,3,0,1,0,0,3,0,4,1,0,1,0,1,5,0,2,0,3,3,2,2,1,2,7,0,2,4,0,1,0,2,7,0,0,0,0,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06814,0,0,1,0,2,2,2,2,2,4,0,1,0,1,2,0,2,2,0,2,1,0,0,0,1,1,1,0,0,2,1,0,0,1,6,1,1,1,0,3,6,0,1,0,0,1,0,1,1,0,8,0,0,1,3,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06816,8,4,10,2,2,22,11,12,20,5,25,18,0,6,10,0,5,15,4,12,3,0,17,1,11,7,5,11,11,15,7,9,15,12,16,30,18,17,20,25,28,0,23,3,1,10,26,9,18,57,39,0,22,1,5,17
Siderastrea_Mexico_Barshis-Radice_Host_contig06817,1,0,0,1,1,1,1,2,3,0,12,4,0,2,0,0,0,2,0,2,0,1,8,1,1,1,2,1,2,2,6,4,8,3,11,10,7,3,2,13,28,0,4,3,1,8,1,1,2,0,61,0,3,5,4,9
Siderastrea_Mexico_Barshis-Radice_Host_contig06818,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,1,2,16,0,0,4,0,0,1,2,1,0,42,0,1,14,0,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06819,29,11,25,35,16,63,71,65,54,2,62,68,0,55,45,0,14,19,3,107,17,2,92,7,35,106,85,24,47,29,27,97,30,3,30,19,39,22,30,464,152,1,19,85,1,10,38,30,21,148,203,0,6,104,2,15
Siderastrea_Mexico_Barshis-Radice_Host_contig06820,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,3,0,0,0,2,1,1,2,2,90,29,0,2,23,12,0,4,3,3,0,29,0,1,6,0,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06821,17,13,11,6,5,27,20,42,19,2,17,93,0,6,15,0,4,37,2,11,10,1,18,2,21,7,31,14,13,10,26,35,69,5,20,43,14,29,36,9,13,2,21,6,1,25,7,5,42,1,30,0,12,3,36,10
Siderastrea_Mexico_Barshis-Radice_Host_contig06822,5,0,5,1,1,8,5,9,7,2,14,8,0,1,4,0,2,3,0,11,1,0,5,4,2,6,8,3,4,1,2,8,7,5,8,10,18,11,4,14,9,1,7,1,0,2,8,3,4,0,39,0,10,4,1,9
Siderastrea_Mexico_Barshis-Radice_Host_contig06823,1,0,1,1,0,2,1,0,3,0,2,1,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,3,1,1,3,2,2,0,2,0,0,0,2,1,3,4,9,0,3,1,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06825,11,1,3,5,7,5,16,6,4,0,19,9,0,0,13,0,2,9,1,10,1,0,17,0,4,2,4,4,10,1,10,8,7,1,8,11,23,12,9,7,6,0,6,8,0,5,7,11,8,0,12,1,20,7,8,7
Siderastrea_Mexico_Barshis-Radice_Host_contig06826,6,0,2,0,0,3,3,2,0,0,14,0,1,0,2,1,1,0,0,0,0,4,4,0,1,2,0,0,4,0,0,0,0,0,1,2,4,1,5,4,6,0,3,0,0,0,1,0,0,0,1,10,2,4,0,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06827,0,0,1,3,1,6,3,6,5,1,6,8,3,0,4,0,3,0,0,4,3,1,3,1,0,2,5,5,11,3,6,4,8,7,17,13,17,9,12,13,92,2,9,19,0,11,8,5,8,0,129,0,6,2,5,32
Siderastrea_Mexico_Barshis-Radice_Host_contig06828,1,2,0,1,1,6,7,1,7,1,5,9,0,5,0,0,0,4,2,1,1,0,5,0,2,6,2,2,3,0,3,6,3,1,4,4,3,2,2,5,6,0,3,3,0,2,5,0,2,26,14,0,4,0,6,5
Siderastrea_Mexico_Barshis-Radice_Host_contig06829,42,11,27,40,23,60,76,67,56,22,124,97,0,49,41,1,22,46,8,92,13,2,97,10,33,41,36,28,51,55,42,130,72,48,60,63,130,81,93,81,75,0,63,32,1,82,72,39,101,62,73,1,66,32,60,42
Siderastrea_Mexico_Barshis-Radice_Host_contig06830,7,0,0,4,0,0,0,7,4,0,12,9,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,2,0,0,4,0,6,0,5,1,0,2,2,3,3,0,2,3,0,1,4,1,4,0,2,0,3,3,4,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06831,12,7,2,7,15,25,18,16,12,3,15,24,0,13,17,7,4,23,2,30,5,0,19,5,9,23,45,19,28,28,27,6,45,17,43,47,42,21,27,76,182,0,30,63,0,41,25,11,49,16,462,1,17,20,14,106
Siderastrea_Mexico_Barshis-Radice_Host_contig06832,0,1,0,1,0,3,2,0,2,0,0,5,0,1,5,0,1,2,0,1,0,7,1,0,1,0,0,0,4,4,1,0,0,0,4,2,3,6,2,1,8,0,2,2,0,5,0,0,4,0,13,0,1,4,0,5
Siderastrea_Mexico_Barshis-Radice_Host_contig06833,1,0,0,0,0,1,2,1,1,0,1,1,0,0,7,0,1,3,1,5,1,0,4,0,0,0,3,1,0,1,2,2,5,0,2,8,0,4,3,26,10,0,0,3,0,0,5,3,0,0,21,0,1,3,2,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06834,0,0,0,1,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,3,0,3,2,2,0,1,0,1,0,1,0,4,4,8,6,6,6,15,0,2,3,0,4,5,6,7,0,0,0,0,0,3,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06835,0,0,0,3,0,0,0,1,0,0,0,2,0,0,3,0,1,2,0,0,2,0,1,0,1,0,2,0,0,1,0,0,11,1,1,4,0,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,2,1,3,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06836,13,7,8,2,6,20,17,17,24,0,41,34,1,18,11,0,6,14,0,35,10,0,61,4,4,21,25,4,29,5,10,41,37,6,19,19,26,27,12,32,23,0,17,11,0,22,12,5,26,0,25,0,13,6,17,19
Siderastrea_Mexico_Barshis-Radice_Host_contig06837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06838,0,0,0,0,0,2,2,4,2,0,5,3,0,0,6,0,0,4,0,2,0,0,10,1,2,0,2,1,2,1,1,0,3,4,3,2,6,3,3,11,6,0,1,5,0,3,2,1,0,0,13,1,2,0,10,7
Siderastrea_Mexico_Barshis-Radice_Host_contig06839,1,1,0,1,2,4,0,4,1,0,3,3,0,0,1,0,0,0,2,3,2,0,0,4,0,0,2,2,3,0,1,5,0,3,5,7,3,3,0,4,2,0,0,0,0,1,4,1,0,0,4,0,3,0,2,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06840,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,5,0,0,0,2,0,2,3,2,4,3,4,0,13,0,1,4,0,1,0,0,3,0,11,0,4,0,0,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06841,4,2,0,0,1,4,4,2,11,4,31,16,0,1,6,0,2,3,0,10,5,0,13,6,1,0,6,1,8,9,6,11,7,1,15,16,2,7,10,169,76,4,4,15,0,0,5,1,4,0,34,0,3,12,0,21
Siderastrea_Mexico_Barshis-Radice_Host_contig06842,0,3,0,0,0,6,1,1,1,1,6,5,0,1,3,0,1,4,0,1,0,0,3,0,0,2,2,2,0,0,5,5,0,5,3,0,2,1,2,3,4,0,1,2,0,3,5,2,0,0,21,0,0,4,1,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06843,0,1,7,2,3,2,6,2,6,2,12,12,0,4,6,0,0,3,0,8,2,0,6,1,6,12,4,7,12,6,16,3,19,25,10,9,16,10,11,54,11,0,5,6,0,9,17,16,0,11,4,0,13,10,15,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06844,1,2,1,5,6,11,8,3,2,6,6,5,0,2,13,0,1,2,1,1,4,0,10,0,0,8,5,7,0,4,4,11,10,6,3,6,6,6,3,7,8,0,3,3,1,6,3,2,11,0,17,0,8,12,7,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06846,1,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,1,0,4,0,0,0,1,0,0,2,0,0,0,1,2,1,0,1,0,3,3,0,0,5,0,0,1,1,3,0,24,0,0,5,0,5
Siderastrea_Mexico_Barshis-Radice_Host_contig06847,0,0,2,0,0,2,0,0,1,0,0,0,0,0,3,0,2,5,0,0,0,0,5,1,0,0,0,1,2,1,1,0,0,1,2,1,2,3,1,9,4,0,0,2,0,1,5,1,0,0,9,0,0,0,0,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06848,1,1,0,1,1,4,4,4,2,5,26,12,1,4,14,0,2,16,2,9,1,1,9,0,3,7,6,2,6,10,7,12,7,8,7,9,19,10,9,11,58,1,11,7,0,10,15,6,9,21,161,0,11,13,3,22
Siderastrea_Mexico_Barshis-Radice_Host_contig06849,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,4,7,1,7,1,0,0,2,0,0,0,29,0,0,0,0,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06850,0,3,0,3,3,3,2,0,0,0,0,2,0,3,2,0,0,2,0,2,0,0,1,0,0,0,1,0,0,2,3,0,0,0,3,0,1,1,2,6,4,0,0,1,0,1,2,0,0,0,8,0,0,0,1,1
Siderastrea_Mexico_Barshis-Radice_Host_contig06851,16,3,9,7,2,15,22,20,26,2,24,5,0,11,16,2,8,14,2,39,12,0,19,6,15,16,18,14,37,12,18,14,27,6,15,8,13,16,14,14,11,0,16,5,1,17,6,10,10,31,36,0,20,10,16,14
Siderastrea_Mexico_Barshis-Radice_Host_contig06852,0,3,0,5,1,8,2,8,3,0,9,26,0,6,5,0,1,6,2,6,1,0,8,1,2,5,9,2,1,6,3,7,0,8,3,1,6,3,0,3,11,0,3,16,0,2,5,4,12,72,26,0,1,14,1,10
Siderastrea_Mexico_Barshis-Radice_Host_contig06853,0,0,1,0,0,0,0,1,2,0,45,23,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,14,17,21,26,21,11,4,1,0,11,0,8,21,0,8,19,0,7,0,17,4,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06854,1,0,0,0,0,5,1,0,1,2,5,7,0,0,3,7,0,1,4,4,1,5,3,0,3,0,4,0,2,3,0,9,1,0,3,2,0,1,1,4,23,0,3,3,0,4,3,3,0,0,30,7,0,17,0,11
Siderastrea_Mexico_Barshis-Radice_Host_contig06855,1,0,0,0,1,3,1,2,1,0,5,5,0,2,3,0,0,2,0,1,1,0,5,2,1,0,2,5,3,1,3,0,3,1,3,6,6,0,0,4,8,1,4,4,0,1,3,5,1,0,13,0,2,0,0,8
Siderastrea_Mexico_Barshis-Radice_Host_contig06856,0,1,3,2,2,1,8,6,5,0,9,5,0,2,10,0,2,9,0,3,0,1,10,1,2,6,1,0,6,5,0,18,14,3,1,1,3,2,1,2,24,1,4,4,2,3,4,0,7,0,48,0,0,1,3,9
Siderastrea_Mexico_Barshis-Radice_Host_contig06857,2,3,2,1,2,4,4,1,0,0,9,5,0,1,4,0,0,6,0,4,3,0,0,2,5,6,5,0,4,0,0,5,0,1,4,2,1,1,1,3,14,0,1,4,0,1,1,0,3,0,36,0,1,0,3,9
Siderastrea_Mexico_Barshis-Radice_Host_contig06858,1,1,2,2,0,3,2,4,2,0,1,4,0,1,0,0,1,3,2,8,1,0,2,1,1,0,3,3,1,1,1,1,6,0,3,6,5,5,3,1,7,0,1,2,0,2,2,1,10,0,6,0,4,2,4,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06859,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,1,0,0,15,0,0,0,0,2
Siderastrea_Mexico_Barshis-Radice_Host_contig06860,88,83,34,91,40,192,129,191,137,54,310,156,5,174,174,6,43,110,65,152,53,2,255,39,79,210,116,472,265,363,276,415,287,355,285,382,353,255,214,550,1884,41,426,1124,7,180,327,115,209,306,4399,1,238,995,351,983
Siderastrea_Mexico_Barshis-Radice_Host_contig06861,4,0,0,1,0,0,4,0,5,0,4,4,0,0,2,0,0,1,0,2,1,0,1,1,0,1,0,0,2,0,0,7,1,2,5,6,3,1,2,4,7,1,2,1,0,2,4,1,6,0,22,0,3,0,0,6
Siderastrea_Mexico_Barshis-Radice_Host_contig06862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig06863,1,0,1,7,0,5,6,1,6,0,3,5,0,0,1,0,0,3,0,5,1,0,4,0,3,1,3,3,5,0,2,0,7,1,4,5,5,1,4,3,1,0,2,2,0,3,4,1,2,80,3,0,1,6,2,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06864,5,2,5,2,4,10,13,6,12,1,15,10,0,7,17,1,4,9,1,15,8,0,12,3,5,3,12,6,10,2,16,22,13,9,13,2,7,4,9,6,7,0,13,6,0,7,7,3,14,0,12,0,15,0,5,9
Siderastrea_Mexico_Barshis-Radice_Host_contig06865,9,0,4,1,4,7,6,1,11,1,14,9,0,4,8,0,2,4,0,5,0,0,11,0,1,1,3,5,3,4,1,5,20,7,2,5,17,6,5,8,4,0,12,1,1,0,2,1,5,0,9,0,4,0,13,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06866,2,0,2,2,1,5,0,3,4,0,0,4,0,8,1,0,0,3,0,3,0,0,2,1,2,2,1,7,0,3,3,1,3,3,2,7,10,4,3,20,4,0,2,2,0,3,8,4,3,0,22,0,1,0,0,7
Siderastrea_Mexico_Barshis-Radice_Host_contig06867,0,0,1,0,0,0,0,9,2,0,1,6,0,0,8,0,1,0,0,6,2,0,6,0,1,0,4,7,0,5,0,3,11,0,0,3,2,5,0,1,3,0,2,0,0,10,4,1,11,0,3,0,0,0,0,3
Siderastrea_Mexico_Barshis-Radice_Host_contig06868,6,2,3,0,8,6,3,6,3,0,0,0,0,4,10,0,0,3,1,1,3,0,5,0,1,1,3,2,3,7,3,6,2,1,4,7,2,3,1,7,5,0,11,24,0,1,8,0,1,53,48,0,1,16,1,16
Siderastrea_Mexico_Barshis-Radice_Host_contig06869,0,2,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,3,4,0,0,2,0,0,1,0,0,0,8,0,1,10,0,4
Siderastrea_Mexico_Barshis-Radice_Host_contig06870,31,8,6,14,6,27,35,28,32,11,46,38,3,25,18,0,15,21,7,24,11,0,42,7,20,29,22,10,30,15,14,28,51,28,23,32,34,38,32,26,38,2,19,16,1,29,21,18,28,44,29,0,37,11,26,13
Siderastrea_Mexico_Barshis-Radice_Host_contig06871,22,7,2,14,11,15,23,23,22,3,37,32,0,6,12,0,5,15,2,29,9,2,35,3,9,33,21,13,14,16,19,52,17,33,23,24,49,16,17,48,18,0,18,14,0,29,21,14,43,69,71,5,22,12,22,20
Siderastrea_Mexico_Barshis-Radice_Host_contig06872,23,5,10,21,6,19,36,23,35,4,45,37,0,12,38,0,6,19,2,37,11,0,54,9,13,24,23,19,25,26,13,42,16,16,20,37,24,36,32,55,29,0,35,15,0,23,10,17,27,9,70,2,29,18,22,20
Siderastrea_Mexico_Barshis-Radice_Host_contig06873,67,16,34,23,20,129,115,109,111,3,111,134,0,46,124,0,46,55,11,156,31,3,164,20,113,71,134,33,107,54,72,154,114,18,55,64,53,32,45,46,57,4,71,18,1,72,34,33,51,0,48,0,32,19,41,50
Siderastrea_Mexico_Barshis-Radice_Host_contig06874,2,0,1,1,0,4,2,3,0,0,0,6,0,1,5,0,1,4,0,10,0,0,0,0,0,0,2,0,3,1,4,0,0,0,2,4,8,1,3,4,5,0,6,8,0,3,3,2,3,0,2,0,4,0,1,4
